time,P,G_i,T2m,WS10m
20080808:2230,42.11,,21.01,1.38
20080808:2330,158.59,,22.6,1.38
20080809:0030,331.66,,23.76,1.45
20080809:0130,463.08,,25.37,1.52
20080809:0230,584.92,,26.67,1.45
20080809:0330,642.25,,27.87,1.45
20080809:0430,660.16,,28.91,1.59
20080809:0530,621.9,,29.72,2.0
20080809:0630,543.11,,30.12,2.28
20080809:0730,429.93,,30.39,2.9
20080809:0830,260.24,,30.12,2.97
20080809:0930,94.76,,29.55,2.55
20080809:1030,11.6,,28.51,1.93
20080809:1130,0.0,,27.11,2.0
20080809:1230,0.0,,25.75,2.14
20080809:1330,0.0,,24.9,2.21
20080809:1430,0.0,,24.34,2.28
20080809:1530,0.0,,23.94,2.34
20080809:1630,0.0,,23.81,2.21
20080809:1730,0.0,,23.63,1.93
20080809:1830,0.0,,23.57,1.59
20080809:1930,0.0,,23.49,1.59
20080809:2030,0.0,,23.45,1.66
20080809:2130,0.0,,23.79,2.41
20080809:2230,27.26,,23.89,2.69
20080809:2330,100.44,,24.46,3.31
20080810:0030,230.74,,25.38,3.24
20080810:0130,362.35,,26.36,3.03
20080810:0230,447.97,,27.44,2.76
20080810:0330,586.52,,28.11,2.69
20080810:0430,606.33,,29.03,2.76
20080810:0530,563.3,,29.71,2.9
20080810:0630,410.36,,30.36,3.1
20080810:0730,319.42,,29.95,2.97
20080810:0830,230.61,,29.77,2.97
20080810:0930,78.48,,29.44,2.48
20080810:1030,9.4,,28.75,1.86
20080810:1130,0.0,,27.63,2.0
20080810:1230,0.0,,26.71,2.28
20080810:1330,0.0,,26.14,2.69
20080810:1430,0.0,,25.19,2.76
20080810:1530,0.0,,24.46,2.62
20080810:1630,0.0,,23.83,2.41
20080810:1730,0.0,,23.49,2.0
20080810:1830,0.0,,23.01,1.45
20080810:1930,0.0,,22.83,1.45
20080810:2030,0.0,,22.55,1.38
20080810:2130,0.39,,21.97,1.38
20080810:2230,42.0,,21.79,1.1
20080810:2330,149.86,,23.48,0.97
20080811:0030,295.5,,24.76,1.24
20080811:0130,327.31,,26.22,1.24
20080811:0230,476.87,,27.1,1.17
20080811:0330,441.15,,28.23,0.9
20080811:0430,280.6,,28.57,0.34
20080811:0530,492.03,,28.48,0.28
20080811:0630,469.17,,29.25,0.28
20080811:0730,385.49,,29.99,1.24
20080811:0830,220.32,,29.9,0.97
20080811:0930,75.6,,29.59,0.62
20080811:1030,9.14,,28.8,0.48
20080811:1130,0.0,,27.71,0.62
20080811:1230,0.0,,26.88,0.55
20080811:1330,0.0,,25.59,1.86
20080811:1430,0.0,,24.88,1.72
20080811:1530,0.0,,24.18,1.45
20080811:1630,0.0,,23.42,1.1
20080811:1730,0.0,,23.46,0.76
20080811:1830,0.0,,23.29,0.69
20080811:1930,0.0,,22.51,1.1
20080811:2030,0.0,,23.46,0.62
20080811:2130,0.45,,23.29,0.41
20080811:2230,38.01,,23.12,0.21
20080811:2330,152.7,,24.11,0.14
20080812:0030,291.18,,25.81,0.34
20080812:0130,417.22,,27.09,1.24
20080812:0230,405.03,,28.16,1.52
20080812:0330,413.68,,28.66,1.66
20080812:0430,522.82,,28.9,1.45
20080812:0530,484.33,,29.51,1.31
20080812:0630,399.31,,29.92,1.03
20080812:0730,348.37,,29.71,0.14
20080812:0830,222.75,,29.68,0.34
20080812:0930,67.28,,29.46,1.1
20080812:1030,7.95,,27.11,1.24
20080812:1130,0.0,,25.61,1.17
20080812:1230,0.0,,25.16,0.48
20080812:1330,0.0,,24.59,0.76
20080812:1430,0.0,,24.01,0.83
20080812:1530,0.0,,23.61,0.76
20080812:1630,0.0,,22.99,1.1
20080812:1730,0.0,,22.51,1.1
20080812:1830,0.0,,22.44,0.9
20080812:1930,0.0,,23.64,0.55
20080812:2030,0.0,,22.96,0.83
20080812:2130,0.17,,22.46,0.97
20080812:2230,34.95,,22.14,1.03
20080812:2330,127.5,,24.04,0.62
20080813:0030,256.48,,25.67,0.76
20080813:0130,353.72,,26.76,0.83
20080813:0230,448.95,,27.65,0.9
20080813:0330,502.44,,28.55,1.1
20080813:0430,523.36,,29.4,1.24
20080813:0530,471.55,,29.76,1.38
20080813:0630,337.96,,29.74,1.45
20080813:0730,167.25,,29.45,1.72
20080813:0830,114.45,,27.95,1.31
20080813:0930,37.52,,26.2,0.62
20080813:1030,6.56,,25.06,0.21
20080813:1130,0.0,,24.51,1.17
20080813:1230,0.0,,24.0,1.1
20080813:1330,0.0,,23.57,1.1
20080813:1430,0.0,,23.26,1.31
20080813:1530,0.0,,23.27,1.52
20080813:1630,0.0,,23.2,1.59
20080813:1730,0.0,,23.08,1.52
20080813:1830,0.0,,22.92,1.38
20080813:1930,0.0,,22.66,1.38
20080813:2030,0.0,,22.46,1.59
20080813:2130,0.0,,22.27,1.52
20080813:2230,1.92,,22.25,1.17
20080813:2330,7.29,,22.36,0.83
20080814:0030,23.6,,22.44,0.55
20080814:0130,71.44,,22.53,1.1
20080814:0230,116.31,,22.82,1.45
20080814:0330,274.14,,23.61,1.24
20080814:0430,242.07,,24.94,0.55
20080814:0530,169.02,,25.84,0.62
20080814:0630,320.65,,26.13,0.9
20080814:0730,301.83,,26.71,1.66
20080814:0830,126.29,,26.37,2.55
20080814:0930,70.46,,25.09,3.1
20080814:1030,5.97,,24.77,2.62
20080814:1130,0.0,,24.07,2.07
20080814:1230,0.0,,23.49,1.52
20080814:1330,0.0,,23.15,1.31
20080814:1430,0.0,,22.82,1.59
20080814:1530,0.0,,22.46,1.66
20080814:1630,0.0,,22.09,1.79
20080814:1730,0.0,,21.96,1.79
20080814:1830,0.0,,21.64,1.93
20080814:1930,0.0,,21.49,2.14
20080814:2030,0.0,,21.28,2.34
20080814:2130,0.0,,21.19,2.55
20080814:2230,28.98,,21.34,2.97
20080814:2330,127.72,,21.59,3.31
20080815:0030,273.33,,22.09,4.28
20080815:0130,353.54,,23.58,4.55
20080815:0230,403.02,,24.5,4.9
20080815:0330,488.73,,25.26,4.48
20080815:0430,567.92,,26.02,4.76
20080815:0530,426.26,,25.16,4.83
20080815:0630,243.69,,25.86,4.62
20080815:0730,339.21,,25.44,4.07
20080815:0830,207.59,,26.22,4.97
20080815:0930,76.15,,25.77,4.55
20080815:1030,5.78,,24.87,4.28
20080815:1130,0.0,,23.73,3.86
20080815:1230,0.0,,22.72,3.59
20080815:1330,0.0,,21.89,3.45
20080815:1430,0.0,,21.08,3.59
20080815:1530,0.0,,20.46,3.38
20080815:1630,0.0,,19.89,2.9
20080815:1730,0.0,,19.31,2.55
20080815:1830,0.0,,18.82,2.55
20080815:1930,0.0,,18.3,2.21
20080815:2030,0.0,,17.83,2.21
20080815:2130,0.0,,17.39,2.07
20080815:2230,38.2,,17.17,2.0
20080815:2330,190.26,,19.17,2.0
20080816:0030,335.39,,21.38,3.1
20080816:0130,430.39,,22.96,3.86
20080816:0230,484.58,,24.05,4.21
20080816:0330,533.58,,24.82,4.21
20080816:0430,445.6,,25.59,3.72
20080816:0530,422.59,,26.16,3.31
20080816:0630,479.11,,26.64,3.38
20080816:0730,246.64,,27.56,2.07
20080816:0830,205.04,,27.3,2.28
20080816:0930,82.06,,26.95,1.86
20080816:1030,5.31,,26.32,1.86
20080816:1130,0.0,,24.85,2.0
20080816:1230,0.0,,23.47,2.21
20080816:1330,0.0,,22.61,2.14
20080816:1430,0.0,,22.08,2.07
20080816:1530,0.0,,21.55,1.86
20080816:1630,0.0,,21.26,1.59
20080816:1730,0.0,,21.08,1.45
20080816:1830,0.0,,21.13,1.52
20080816:1930,0.0,,21.26,1.31
20080816:2030,0.0,,21.29,1.66
20080816:2130,0.0,,21.03,1.86
20080816:2230,6.55,,21.07,2.21
20080816:2330,12.86,,21.25,2.14
20080817:0030,18.57,,21.5,1.79
20080817:0130,55.39,,21.65,2.07
20080817:0230,72.21,,22.03,2.83
20080817:0330,113.08,,22.14,3.45
20080817:0430,69.67,,22.44,4.07
20080817:0530,59.16,,22.37,4.28
20080817:0630,41.16,,22.11,4.69
20080817:0730,47.76,,21.6,4.41
20080817:0830,18.99,,21.51,4.41
20080817:0930,11.4,,21.23,4.34
20080817:1030,1.75,,21.11,4.21
20080817:1130,0.0,,21.03,4.28
20080817:1230,0.0,,20.9,3.86
20080817:1330,0.0,,20.77,3.52
20080817:1430,0.0,,20.68,3.1
20080817:1530,0.0,,20.59,2.69
20080817:1630,0.0,,20.55,2.48
20080817:1730,0.0,,20.38,2.21
20080817:1830,0.0,,20.02,2.14
20080817:1930,0.0,,20.06,1.93
20080817:2030,0.0,,19.38,1.72
20080817:2130,0.0,,19.43,1.59
20080817:2230,31.69,,19.3,1.66
20080817:2330,129.21,,19.4,1.93
20080818:0030,301.45,,20.04,2.34
20080818:0130,497.8,,21.84,2.34
20080818:0230,642.7,,23.48,2.55
20080818:0330,704.88,,25.06,3.1
20080818:0430,715.03,,26.2,3.38
20080818:0530,672.46,,26.99,3.52
20080818:0630,435.87,,27.45,3.66
20080818:0730,263.23,,27.81,3.72
20080818:0830,163.82,,27.52,3.38
20080818:0930,70.3,,27.04,2.76
20080818:1030,4.9,,26.38,2.28
20080818:1130,0.0,,25.35,1.93
20080818:1230,0.0,,24.83,1.86
20080818:1330,0.0,,23.82,2.07
20080818:1430,0.0,,23.03,1.93
20080818:1530,0.0,,22.71,2.07
20080818:1630,0.0,,22.2,2.0
20080818:1730,0.0,,21.76,1.79
20080818:1830,0.0,,21.3,1.31
20080818:1930,0.0,,20.71,1.45
20080818:2030,0.0,,20.61,1.31
20080818:2130,0.0,,20.58,1.17
20080818:2230,31.02,,20.55,1.1
20080818:2330,147.31,,22.04,0.69
20080819:0030,271.29,,23.75,0.83
20080819:0130,418.4,,25.08,1.31
20080819:0230,479.77,,26.34,1.66
20080819:0330,503.75,,27.34,1.52
20080819:0430,567.05,,28.23,1.45
20080819:0530,539.96,,28.9,1.52
20080819:0630,521.59,,29.37,1.59
20080819:0730,327.15,,29.46,1.52
20080819:0830,195.45,,29.17,1.59
20080819:0930,50.4,,28.12,1.17
20080819:1030,4.35,,27.04,1.86
20080819:1130,0.0,,25.59,1.79
20080819:1230,0.0,,24.69,1.31
20080819:1330,0.0,,23.96,0.97
20080819:1430,0.0,,23.09,0.97
20080819:1530,0.0,,22.25,1.24
20080819:1630,0.0,,21.58,1.38
20080819:1730,0.0,,20.88,1.45
20080819:1830,0.0,,20.33,1.24
20080819:1930,0.0,,20.48,1.03
20080819:2030,0.0,,20.39,1.1
20080819:2130,0.0,,20.18,1.17
20080819:2230,38.32,,20.05,1.17
20080819:2330,118.3,,21.58,1.1
20080820:0030,181.79,,22.84,1.17
20080820:0130,343.96,,24.0,1.72
20080820:0230,419.11,,25.81,2.69
20080820:0330,432.92,,26.99,2.83
20080820:0430,551.76,,27.65,2.83
20080820:0530,614.67,,28.21,2.69
20080820:0630,527.52,,28.81,2.62
20080820:0730,348.89,,28.83,3.1
20080820:0830,171.22,,28.54,3.38
20080820:0930,53.78,,27.81,2.9
20080820:1030,4.14,,26.6,2.69
20080820:1130,0.0,,25.4,2.62
20080820:1230,0.0,,24.61,2.76
20080820:1330,0.0,,23.94,2.83
20080820:1430,0.0,,23.36,2.76
20080820:1530,0.0,,22.87,2.76
20080820:1630,0.0,,22.49,2.69
20080820:1730,0.0,,22.19,2.69
20080820:1830,0.0,,21.96,2.9
20080820:1930,0.0,,22.3,2.83
20080820:2030,0.0,,22.19,2.97
20080820:2130,0.0,,22.29,3.38
20080820:2230,0.08,,21.83,3.79
20080820:2330,7.66,,21.94,4.14
20080821:0030,9.32,,22.23,4.62
20080821:0130,9.69,,22.22,4.83
20080821:0230,31.09,,22.29,4.76
20080821:0330,11.93,,22.56,3.52
20080821:0430,18.02,,22.42,3.59
20080821:0530,13.05,,22.41,3.38
20080821:0630,8.27,,22.23,2.97
20080821:0730,7.42,,22.63,1.03
20080821:0830,1.28,,22.64,1.38
20080821:0930,0.0,,22.48,1.79
20080821:1030,0.0,,22.22,2.48
20080821:1130,0.0,,21.87,2.97
20080821:1230,0.0,,21.58,2.69
20080821:1330,0.0,,21.42,2.34
20080821:1430,0.0,,21.09,2.14
20080821:1530,0.0,,20.42,3.38
20080821:1630,0.0,,19.57,4.14
20080821:1730,0.0,,19.1,4.48
20080821:1830,0.0,,19.11,5.03
20080821:1930,0.0,,19.12,3.93
20080821:2030,0.0,,19.16,3.66
20080821:2130,0.0,,19.11,3.66
20080821:2230,28.86,,18.82,3.59
20080821:2330,155.11,,18.91,3.86
20080822:0030,330.67,,19.78,4.76
20080822:0130,466.94,,21.26,5.24
20080822:0230,584.51,,22.5,4.9
20080822:0330,632.07,,23.62,4.34
20080822:0430,576.68,,24.64,4.14
20080822:0530,449.29,,25.29,4.07
20080822:0630,379.43,,25.55,4.07
20080822:0730,221.09,,25.45,3.52
20080822:0830,141.06,,25.27,3.03
20080822:0930,62.45,,25.09,2.28
20080822:1030,4.85,,24.56,1.52
20080822:1130,0.0,,23.01,1.03
20080822:1230,0.0,,22.46,0.83
20080822:1330,0.0,,22.33,0.69
20080822:1430,0.0,,21.71,0.62
20080822:1530,0.0,,21.17,0.55
20080822:1630,0.0,,20.69,0.62
20080822:1730,0.0,,20.2,0.76
20080822:1830,0.0,,19.7,0.76
20080822:1930,0.0,,18.99,0.97
20080822:2030,0.0,,18.7,0.97
20080822:2130,0.0,,18.39,1.03
20080822:2230,36.48,,17.9,1.1
20080822:2330,191.65,,19.36,0.62
20080823:0030,385.02,,22.26,0.9
20080823:0130,541.23,,24.52,1.45
20080823:0230,652.37,,26.13,2.0
20080823:0330,713.09,,27.43,2.41
20080823:0430,721.72,,28.39,2.55
20080823:0530,679.36,,29.07,2.55
20080823:0630,592.76,,29.49,2.48
20080823:0730,455.04,,29.86,2.97
20080823:0830,273.61,,29.48,2.97
20080823:0930,87.29,,28.68,2.41
20080823:1030,4.61,,27.39,2.0
20080823:1130,0.0,,25.54,1.79
20080823:1230,0.0,,23.56,1.52
20080823:1330,0.0,,23.25,1.24
20080823:1430,0.0,,22.47,1.31
20080823:1530,0.0,,21.72,1.31
20080823:1630,0.0,,20.91,1.45
20080823:1730,0.0,,20.8,1.38
20080823:1830,0.0,,20.57,1.45
20080823:1930,0.0,,20.85,1.24
20080823:2030,0.0,,20.32,1.31
20080823:2130,0.0,,19.97,1.38
20080823:2230,28.1,,20.02,1.31
20080823:2330,157.69,,20.53,1.24
20080824:0030,342.87,,23.6,1.31
20080824:0130,467.51,,25.4,2.14
20080824:0230,508.33,,26.49,2.76
20080824:0330,449.56,,27.26,3.24
20080824:0430,427.52,,27.45,3.31
20080824:0530,386.59,,27.53,3.17
20080824:0630,373.28,,27.39,2.97
20080824:0730,203.46,,27.7,2.62
20080824:0830,113.05,,27.15,2.07
20080824:0930,45.15,,26.32,1.66
20080824:1030,3.45,,25.21,1.79
20080824:1130,0.0,,23.97,2.0
20080824:1230,0.0,,22.83,1.93
20080824:1330,0.0,,21.94,2.0
20080824:1430,0.0,,21.47,2.21
20080824:1530,0.0,,21.24,2.41
20080824:1630,0.0,,20.94,2.41
20080824:1730,0.0,,20.66,2.28
20080824:1830,0.0,,20.43,2.14
20080824:1930,0.0,,20.32,1.93
20080824:2030,0.0,,20.12,1.72
20080824:2130,0.0,,19.77,1.52
20080824:2230,28.81,,19.85,1.24
20080824:2330,101.66,,20.95,0.9
20080825:0030,178.26,,22.84,0.97
20080825:0130,286.71,,23.84,0.97
20080825:0230,564.39,,24.86,0.9
20080825:0330,627.88,,26.55,1.24
20080825:0430,640.22,,27.35,1.79
20080825:0530,583.83,,27.59,2.28
20080825:0630,448.19,,27.84,2.41
20080825:0730,374.84,,27.44,2.07
20080825:0830,217.38,,27.25,1.86
20080825:0930,63.89,,26.05,2.41
20080825:1030,2.0,,24.46,2.41
20080825:1130,0.0,,23.22,2.07
20080825:1230,0.0,,22.3,1.93
20080825:1330,0.0,,21.47,1.86
20080825:1430,0.0,,20.84,1.72
20080825:1530,0.0,,20.21,1.66
20080825:1630,0.0,,19.58,1.52
20080825:1730,0.0,,19.2,1.38
20080825:1830,0.0,,19.07,1.17
20080825:1930,0.0,,18.24,1.1
20080825:2030,0.0,,18.34,0.97
20080825:2130,0.0,,17.79,1.17
20080825:2230,36.48,,17.44,1.38
20080825:2330,141.86,,19.39,1.31
20080826:0030,308.15,,21.1,2.14
20080826:0130,477.22,,22.66,2.34
20080826:0230,594.5,,23.92,2.34
20080826:0330,606.67,,25.11,2.07
20080826:0430,612.77,,25.94,1.86
20080826:0530,578.3,,26.54,1.79
20080826:0630,517.09,,26.83,2.07
20080826:0730,331.33,,27.07,2.34
20080826:0830,152.05,,26.44,2.28
20080826:0930,28.77,,25.63,1.31
20080826:1030,1.19,,24.61,0.83
20080826:1130,0.0,,24.09,0.34
20080826:1230,0.0,,23.35,0.55
20080826:1330,0.0,,21.93,0.97
20080826:1430,0.0,,20.29,1.52
20080826:1530,0.0,,19.67,1.79
20080826:1630,0.0,,19.26,1.79
20080826:1730,0.0,,19.02,1.59
20080826:1830,0.0,,18.9,1.59
20080826:1930,0.0,,18.94,1.38
20080826:2030,0.0,,18.96,1.24
20080826:2130,0.0,,19.52,0.83
20080826:2230,23.19,,19.8,0.62
20080826:2330,124.04,,20.08,1.93
20080827:0030,337.39,,21.56,1.72
20080827:0130,484.73,,23.49,2.41
20080827:0230,528.2,,25.02,1.93
20080827:0330,596.59,,25.89,1.52
20080827:0430,541.21,,26.57,1.59
20080827:0530,526.18,,26.84,1.72
20080827:0630,457.33,,27.13,1.66
20080827:0730,353.1,,27.04,2.07
20080827:0830,217.02,,27.0,2.14
20080827:0930,58.55,,26.15,1.93
20080827:1030,2.92,,25.55,1.52
20080827:1130,0.0,,24.59,1.31
20080827:1230,0.0,,24.34,0.55
20080827:1330,0.0,,23.3,0.83
20080827:1430,0.0,,21.23,1.59
20080827:1530,0.0,,20.55,1.86
20080827:1630,0.0,,20.13,1.79
20080827:1730,0.0,,20.03,1.59
20080827:1830,0.0,,19.5,1.66
20080827:1930,0.0,,19.07,1.52
20080827:2030,0.0,,19.05,1.45
20080827:2130,0.0,,18.76,1.45
20080827:2230,33.56,,18.59,1.45
20080827:2330,183.89,,20.34,0.97
20080828:0030,366.77,,23.34,1.1
20080828:0130,520.25,,24.98,1.31
20080828:0230,579.93,,26.42,1.52
20080828:0330,648.99,,27.33,1.79
20080828:0430,627.8,,28.08,2.0
20080828:0530,511.64,,28.55,2.28
20080828:0630,555.88,,28.4,2.28
20080828:0730,373.96,,29.11,2.62
20080828:0830,188.25,,27.56,1.59
20080828:0930,45.25,,26.73,1.66
20080828:1030,1.95,,25.9,1.17
20080828:1130,0.0,,24.82,1.79
20080828:1230,0.0,,23.59,2.14
20080828:1330,0.0,,23.0,2.21
20080828:1430,0.0,,22.31,2.28
20080828:1530,0.0,,21.65,2.21
20080828:1630,0.0,,20.86,1.93
20080828:1730,0.0,,20.04,1.72
20080828:1830,0.0,,19.26,1.66
20080828:1930,0.0,,19.38,1.45
20080828:2030,0.0,,19.06,1.38
20080828:2130,0.0,,18.47,1.45
20080828:2230,33.3,,17.91,1.52
20080828:2330,185.05,,19.41,1.31
20080829:0030,359.72,,22.95,1.93
20080829:0130,544.36,,24.36,2.76
20080829:0230,658.6,,25.59,3.31
20080829:0330,726.4,,26.6,3.72
20080829:0430,734.19,,27.33,3.86
20080829:0530,685.29,,27.8,3.93
20080829:0630,588.34,,28.04,3.93
20080829:0730,417.6,,28.07,3.93
20080829:0830,234.71,,27.63,3.66
20080829:0930,70.03,,26.83,2.97
20080829:1030,2.87,,25.55,2.28
20080829:1130,0.0,,24.1,2.14
20080829:1230,0.0,,22.91,2.28
20080829:1330,0.0,,22.04,2.0
20080829:1430,0.0,,21.16,2.0
20080829:1530,0.0,,20.45,2.07
20080829:1630,0.0,,20.06,2.07
20080829:1730,0.0,,19.64,2.0
20080829:1830,0.0,,19.51,1.86
20080829:1930,0.0,,19.21,1.45
20080829:2030,0.0,,18.78,1.31
20080829:2130,0.0,,18.4,1.45
20080829:2230,15.07,,18.25,1.66
20080829:2330,96.68,,19.74,1.79
20080830:0030,119.89,,21.59,3.1
20080830:0130,139.7,,22.34,2.9
20080830:0230,170.56,,22.78,2.34
20080830:0330,107.19,,23.15,1.79
20080830:0430,48.62,,22.79,0.9
20080830:0530,22.2,,22.28,0.48
20080830:0630,32.11,,21.87,1.03
20080830:0730,20.1,,22.0,0.9
20080830:0830,7.29,,21.88,1.1
20080830:0930,1.75,,21.52,1.45
20080830:1030,0.0,,21.25,1.72
20080830:1130,0.0,,20.93,2.21
20080830:1230,0.0,,20.73,2.48
20080830:1330,0.0,,20.57,2.69
20080830:1430,0.0,,20.4,2.83
20080830:1530,0.0,,20.19,3.03
20080830:1630,0.0,,20.04,3.03
20080830:1730,0.0,,19.91,3.17
20080830:1830,0.0,,19.78,3.38
20080830:1930,0.0,,19.53,3.03
20080830:2030,0.0,,19.49,3.03
20080830:2130,0.0,,19.42,3.1
20080830:2230,16.6,,19.4,3.45
20080830:2330,116.11,,19.5,4.34
20080831:0030,273.0,,19.88,5.17
20080831:0130,415.72,,20.65,5.31
20080831:0230,515.38,,21.56,5.24
20080831:0330,475.47,,22.6,5.31
20080831:0430,580.08,,23.05,4.83
20080831:0530,579.64,,23.94,5.03
20080831:0630,425.09,,24.38,5.1
20080831:0730,248.93,,23.54,4.55
20080831:0830,177.29,,23.09,4.41
20080831:0930,61.18,,22.23,4.07
20080831:1030,0.74,,21.37,3.31
20080831:1130,0.0,,20.47,2.97
20080831:1230,0.0,,19.72,2.48
20080831:1330,0.0,,19.07,2.21
20080831:1430,0.0,,18.5,2.07
20080831:1530,0.0,,18.0,1.93
20080831:1630,0.0,,17.33,2.0
20080831:1730,0.0,,16.9,2.0
20080831:1830,0.0,,16.46,2.0
20080831:1930,0.0,,15.9,1.86
20080831:2030,0.0,,15.57,1.93
20080831:2130,0.0,,15.18,1.93
20080831:2230,33.74,,14.85,1.93
20080831:2330,197.15,,16.71,1.72
20080901:0030,394.97,,19.58,2.62
20080901:0130,558.02,,21.41,3.79
20080901:0230,656.95,,22.82,4.07
20080901:0330,636.84,,23.87,4.0
20080901:0430,641.17,,24.39,3.86
20080901:0530,584.07,,24.95,3.86
20080901:0630,524.44,,25.28,3.79
20080901:0730,342.96,,25.57,3.1
20080901:0830,211.12,,25.37,2.76
20080901:0930,56.81,,24.92,1.93
20080901:1030,1.3,,23.75,1.31
20080901:1130,0.0,,21.78,1.1
20080901:1230,0.0,,21.3,0.97
20080901:1330,0.0,,21.08,0.9
20080901:1430,0.0,,20.51,0.97
20080901:1530,0.0,,20.05,0.83
20080901:1630,0.0,,19.71,0.62
20080901:1730,0.0,,19.38,0.55
20080901:1830,0.0,,19.09,1.03
20080901:1930,0.0,,19.03,0.83
20080901:2030,0.0,,18.87,0.48
20080901:2130,0.0,,18.71,0.07
20080901:2230,33.47,,18.47,0.14
20080901:2330,203.77,,18.85,0.07
20080902:0030,398.88,,21.42,0.21
20080902:0130,552.24,,23.63,0.69
20080902:0230,658.39,,24.97,1.1
20080902:0330,706.64,,25.77,1.1
20080902:0430,683.74,,26.33,0.97
20080902:0530,586.07,,26.69,0.9
20080902:0630,547.19,,26.87,0.9
20080902:0730,413.13,,27.02,0.83
20080902:0830,237.13,,26.91,1.17
20080902:0930,68.39,,26.36,1.38
20080902:1030,1.05,,24.95,1.45
20080902:1130,0.0,,22.71,1.38
20080902:1230,0.0,,22.97,0.83
20080902:1330,0.0,,22.5,0.48
20080902:1430,0.0,,21.99,0.28
20080902:1530,0.0,,21.53,0.41
20080902:1630,0.0,,21.06,0.62
20080902:1730,0.0,,20.47,0.83
20080902:1830,0.0,,19.1,1.1
20080902:1930,0.0,,18.86,1.24
20080902:2030,0.0,,18.75,1.17
20080902:2130,0.0,,18.67,1.1
20080902:2230,17.72,,19.56,0.83
20080902:2330,87.11,,20.12,0.41
20080903:0030,181.8,,21.65,0.62
20080903:0130,370.96,,23.13,0.97
20080903:0230,597.08,,24.64,1.45
20080903:0330,694.57,,25.8,2.21
20080903:0430,735.91,,26.38,2.48
20080903:0530,679.76,,26.77,2.69
20080903:0630,580.56,,26.91,2.9
20080903:0730,406.91,,26.94,2.97
20080903:0830,237.28,,26.57,2.83
20080903:0930,63.26,,25.89,2.28
20080903:1030,0.78,,24.62,1.72
20080903:1130,0.0,,22.58,1.24
20080903:1230,0.0,,22.75,0.76
20080903:1330,0.0,,22.34,0.34
20080903:1430,0.0,,21.73,0.55
20080903:1530,0.0,,20.76,0.97
20080903:1630,0.0,,19.13,1.17
20080903:1730,0.0,,18.47,1.24
20080903:1830,0.0,,17.81,1.24
20080903:1930,0.0,,17.76,1.24
20080903:2030,0.0,,16.86,1.45
20080903:2130,0.0,,16.28,1.52
20080903:2230,32.8,,16.09,1.52
20080903:2330,193.42,,17.79,1.03
20080904:0030,391.6,,21.51,1.1
20080904:0130,559.91,,23.31,1.93
20080904:0230,672.77,,24.55,3.1
20080904:0330,721.09,,25.41,3.66
20080904:0430,732.25,,26.0,3.79
20080904:0530,684.26,,26.46,3.86
20080904:0630,585.57,,26.67,3.79
20080904:0730,429.02,,26.63,3.86
20080904:0830,251.71,,26.19,3.72
20080904:0930,66.88,,25.53,3.1
20080904:1030,0.0,,24.21,2.76
20080904:1130,0.0,,22.69,2.41
20080904:1230,0.0,,21.54,2.28
20080904:1330,0.0,,20.48,2.28
20080904:1430,0.0,,19.65,2.41
20080904:1530,0.0,,19.07,2.48
20080904:1630,0.0,,18.71,2.55
20080904:1730,0.0,,18.44,2.55
20080904:1830,0.0,,18.2,2.62
20080904:1930,0.0,,17.7,1.86
20080904:2030,0.0,,17.11,2.14
20080904:2130,0.0,,16.72,2.0
20080904:2230,30.8,,16.36,1.86
20080904:2330,184.13,,17.73,1.31
20080905:0030,367.58,,20.8,1.72
20080905:0130,550.59,,22.31,2.55
20080905:0230,665.55,,23.71,3.17
20080905:0330,726.6,,24.85,3.38
20080905:0430,736.61,,25.75,3.31
20080905:0530,688.15,,26.41,3.17
20080905:0630,588.02,,26.79,3.03
20080905:0730,439.63,,26.88,3.17
20080905:0830,249.9,,26.67,2.97
20080905:0930,65.31,,26.09,2.34
20080905:1030,0.0,,24.88,1.93
20080905:1130,0.0,,23.25,1.79
20080905:1230,0.0,,21.46,1.79
20080905:1330,0.0,,20.08,1.86
20080905:1430,0.0,,19.14,2.0
20080905:1530,0.0,,18.39,1.86
20080905:1630,0.0,,18.0,1.66
20080905:1730,0.0,,17.61,1.59
20080905:1830,0.0,,16.78,1.72
20080905:1930,0.0,,16.6,1.79
20080905:2030,0.0,,16.44,1.66
20080905:2130,0.0,,16.35,1.52
20080905:2230,31.26,,15.79,1.72
20080905:2330,193.47,,17.59,1.17
20080906:0030,388.54,,21.01,1.17
20080906:0130,548.22,,23.07,1.52
20080906:0230,657.47,,24.55,1.86
20080906:0330,708.08,,25.69,1.86
20080906:0430,687.83,,26.55,1.59
20080906:0530,584.24,,27.21,1.52
20080906:0630,575.5,,27.45,1.79
20080906:0730,432.55,,28.1,2.07
20080906:0830,246.84,,27.95,2.28
20080906:0930,62.74,,27.3,1.86
20080906:1030,0.0,,25.89,1.66
20080906:1130,0.0,,23.76,1.66
20080906:1230,0.0,,21.8,2.0
20080906:1330,0.0,,20.42,2.07
20080906:1430,0.0,,19.46,2.0
20080906:1530,0.0,,18.8,1.86
20080906:1630,0.0,,18.33,1.59
20080906:1730,0.0,,17.9,1.52
20080906:1830,0.0,,17.54,1.38
20080906:1930,0.0,,16.75,1.66
20080906:2030,0.0,,16.63,1.45
20080906:2130,0.0,,17.03,1.1
20080906:2230,31.78,,16.59,0.97
20080906:2330,172.18,,17.65,0.69
20080907:0030,351.91,,20.02,0.76
