time,P,G_i,T2m,WS10m
20200519:2130,8.62,,15.72,2.14
20200519:2230,65.73,,15.89,2.0
20200519:2330,137.06,,17.87,1.79
20200520:0030,138.2,,20.05,1.86
20200520:0130,237.61,,21.29,1.79
20200520:0230,315.21,,22.99,2.14
20200520:0330,434.57,,24.64,2.14
20200520:0430,494.66,,26.51,2.21
20200520:0530,469.41,,27.84,2.28
20200520:0630,511.47,,28.59,1.86
20200520:0730,401.84,,30.05,1.86
20200520:0830,227.1,,30.08,2.14
20200520:0930,83.44,,29.51,2.34
20200520:1030,18.19,,27.76,2.34
20200520:1130,0.0,,25.85,2.76
20200520:1230,0.0,,24.36,2.83
20200520:1330,0.0,,23.37,2.97
20200520:1430,0.0,,22.61,3.03
20200520:1530,0.0,,21.96,3.03
20200520:1630,0.0,,21.27,3.03
20200520:1730,0.0,,20.68,3.1
20200520:1830,0.0,,20.01,3.17
20200520:1930,0.0,,19.69,2.97
20200520:2030,0.0,,19.11,2.83
20200520:2130,6.67,,18.49,2.62
20200520:2230,59.22,,18.41,2.28
20200520:2330,228.02,,20.53,2.14
20200521:0030,411.66,,23.15,2.69
20200521:0130,559.03,,25.48,2.83
20200521:0230,659.21,,27.54,2.97
20200521:0330,711.71,,29.13,3.1
20200521:0430,714.37,,30.21,3.03
20200521:0530,670.59,,30.97,3.1
20200521:0630,579.8,,31.41,3.24
20200521:0730,445.13,,31.55,3.66
20200521:0830,268.22,,31.21,3.66
20200521:0930,97.57,,30.49,3.66
20200521:1030,19.58,,28.95,3.03
20200521:1130,0.0,,26.89,3.1
20200521:1230,0.0,,25.29,3.03
20200521:1330,0.0,,24.24,2.97
20200521:1430,0.0,,23.43,3.17
20200521:1530,0.0,,23.02,3.72
20200521:1630,0.0,,22.92,4.48
20200521:1730,0.0,,22.68,4.48
20200521:1830,0.0,,22.15,4.14
20200521:1930,0.0,,21.86,3.72
20200521:2030,0.0,,21.3,3.38
20200521:2130,6.42,,20.73,3.24
20200521:2230,57.24,,20.74,3.17
20200521:2330,217.76,,22.24,3.52
20200522:0030,395.04,,24.47,3.79
20200522:0130,539.27,,26.8,3.66
20200522:0230,636.67,,28.94,3.45
20200522:0330,685.56,,30.74,3.31
20200522:0430,616.04,,32.13,3.24
20200522:0530,614.66,,32.76,3.1
20200522:0630,521.1,,33.39,2.69
20200522:0730,398.08,,33.72,1.86
20200522:0830,213.04,,33.81,1.45
20200522:0930,84.61,,33.33,0.9
20200522:1030,13.03,,32.29,1.24
20200522:1130,0.0,,30.17,2.28
20200522:1230,0.0,,27.82,3.1
20200522:1330,0.0,,26.47,3.59
20200522:1430,0.0,,25.65,3.45
20200522:1530,0.0,,24.83,3.24
20200522:1630,0.0,,24.11,3.31
20200522:1730,0.0,,23.62,3.45
20200522:1830,0.0,,23.18,3.52
20200522:1930,0.0,,22.97,3.72
20200522:2030,0.0,,22.6,3.86
20200522:2130,6.71,,22.31,3.79
20200522:2230,57.36,,22.55,3.72
20200522:2330,213.86,,24.09,4.0
20200523:0030,395.02,,26.23,4.62
20200523:0130,542.9,,28.7,4.9
20200523:0230,638.87,,30.95,5.1
20200523:0330,677.55,,32.85,5.17
20200523:0430,591.35,,34.31,5.38
20200523:0530,492.08,,34.86,5.03
20200523:0630,379.06,,35.4,4.97
20200523:0730,276.64,,33.05,5.03
20200523:0830,192.9,,30.62,2.55
20200523:0930,79.48,,30.93,0.9
20200523:1030,15.03,,30.54,0.55
20200523:1130,0.0,,29.21,0.69
20200523:1230,0.0,,27.14,1.31
20200523:1330,0.0,,25.88,2.9
20200523:1430,0.0,,25.0,3.79
20200523:1530,0.0,,24.41,3.93
20200523:1630,0.0,,23.44,3.45
20200523:1730,0.0,,22.64,3.1
20200523:1830,0.0,,21.81,3.24
20200523:1930,0.0,,20.05,2.76
20200523:2030,0.0,,19.43,2.41
20200523:2130,7.72,,18.97,2.34
20200523:2230,70.14,,18.73,2.21
20200523:2330,210.05,,20.35,2.41
20200524:0030,373.36,,22.79,2.76
20200524:0130,512.31,,25.27,2.97
20200524:0230,628.29,,27.33,3.24
20200524:0330,671.83,,28.84,3.17
20200524:0430,660.87,,29.77,2.97
20200524:0530,589.83,,30.38,2.76
20200524:0630,320.05,,30.69,2.62
20200524:0730,280.57,,29.31,1.79
20200524:0830,199.49,,29.19,1.86
20200524:0930,78.55,,28.94,1.93
20200524:1030,16.85,,27.98,1.17
20200524:1130,0.0,,27.07,0.97
20200524:1230,0.0,,26.28,0.21
20200524:1330,0.0,,24.75,0.9
20200524:1430,0.0,,23.91,1.93
20200524:1530,0.0,,23.15,2.34
20200524:1630,0.0,,22.98,2.76
20200524:1730,0.0,,22.96,3.24
20200524:1830,0.0,,22.89,3.38
20200524:1930,0.0,,22.36,2.48
20200524:2030,0.0,,22.05,2.28
20200524:2130,1.5,,21.77,2.14
20200524:2230,25.49,,21.67,2.07
20200524:2330,62.17,,22.15,1.79
20200525:0030,78.93,,22.88,1.59
20200525:0130,174.76,,23.54,1.79
20200525:0230,244.92,,24.74,2.41
20200525:0330,440.15,,25.77,2.83
20200525:0430,431.98,,27.21,3.52
20200525:0530,527.99,,27.58,3.59
20200525:0630,429.69,,28.07,3.59
20200525:0730,274.2,,29.09,2.9
20200525:0830,147.29,,28.8,3.03
20200525:0930,77.7,,28.0,3.38
20200525:1030,16.16,,26.94,3.72
20200525:1130,0.0,,25.32,3.79
20200525:1230,0.0,,24.09,3.66
20200525:1330,0.0,,23.27,3.17
20200525:1430,0.0,,22.38,2.69
20200525:1530,0.0,,21.61,2.55
20200525:1630,0.0,,20.94,2.69
20200525:1730,0.0,,20.43,2.97
20200525:1830,0.0,,19.97,2.97
20200525:1930,0.0,,19.65,2.55
20200525:2030,0.0,,19.13,2.41
20200525:2130,9.45,,18.56,2.21
20200525:2230,69.39,,18.56,1.72
20200525:2330,212.31,,20.04,2.07
20200526:0030,394.55,,21.93,2.0
20200526:0130,523.23,,24.04,2.0
20200526:0230,631.15,,25.77,2.07
20200526:0330,676.76,,27.31,2.07
20200526:0430,659.45,,28.5,2.0
20200526:0530,512.46,,29.29,2.34
20200526:0630,396.95,,29.28,2.55
20200526:0730,339.15,,29.02,2.48
20200526:0830,210.64,,29.06,2.9
20200526:0930,93.67,,28.63,2.83
20200526:1030,24.56,,27.97,2.21
20200526:1130,0.0,,26.38,2.21
20200526:1230,0.0,,24.82,2.41
20200526:1330,0.0,,23.72,2.41
20200526:1430,0.0,,22.68,2.34
20200526:1530,0.0,,21.6,2.21
20200526:1630,0.0,,20.65,1.93
20200526:1730,0.0,,19.83,1.86
20200526:1830,0.0,,19.15,1.79
20200526:1930,0.0,,18.54,1.59
20200526:2030,0.0,,17.98,1.72
20200526:2130,7.65,,17.34,1.79
20200526:2230,64.28,,17.54,1.52
20200526:2330,212.1,,20.0,1.52
20200527:0030,384.93,,22.92,1.66
20200527:0130,532.9,,25.79,1.86
20200527:0230,636.27,,28.26,2.14
20200527:0330,568.36,,30.21,3.03
20200527:0430,630.13,,30.75,3.72
20200527:0530,614.85,,31.59,3.79
20200527:0630,552.81,,32.15,3.66
20200527:0730,435.33,,32.64,4.0
20200527:0830,267.9,,32.63,3.86
20200527:0930,96.81,,32.23,3.31
20200527:1030,22.09,,30.93,1.72
20200527:1130,0.0,,29.59,1.31
20200527:1230,0.0,,27.07,1.72
20200527:1330,0.0,,24.75,2.0
20200527:1430,0.0,,22.87,1.52
20200527:1530,0.0,,23.94,0.34
20200527:1630,0.0,,21.91,1.1
20200527:1730,0.0,,19.14,1.93
20200527:1830,0.0,,18.46,2.21
20200527:1930,0.0,,18.61,3.03
20200527:2030,0.0,,18.66,3.03
20200527:2130,9.01,,18.5,2.97
20200527:2230,61.22,,18.82,2.76
20200527:2330,229.56,,21.05,2.76
20200528:0030,410.76,,24.04,3.17
20200528:0130,554.91,,26.8,3.38
20200528:0230,654.78,,29.21,3.59
20200528:0330,703.14,,31.07,3.38
20200528:0430,707.86,,32.47,3.03
20200528:0530,610.11,,33.56,2.55
20200528:0630,536.85,,34.18,2.41
20200528:0730,402.31,,34.5,2.0
20200528:0830,263.0,,34.25,2.14
20200528:0930,90.65,,34.05,2.14
20200528:1030,17.08,,32.48,2.14
20200528:1130,0.0,,29.79,2.97
20200528:1230,0.0,,27.52,3.31
20200528:1330,0.0,,26.35,3.59
20200528:1430,0.0,,25.64,3.66
20200528:1530,0.0,,24.97,3.24
20200528:1630,0.0,,24.18,2.83
20200528:1730,0.0,,23.23,2.55
20200528:1830,0.0,,22.3,2.41
20200528:1930,0.0,,22.83,2.97
20200528:2030,0.0,,22.69,2.97
20200528:2130,7.7,,22.51,2.83
20200528:2230,65.18,,22.66,2.55
20200528:2330,152.48,,23.9,2.34
20200529:0030,229.17,,25.65,2.83
20200529:0130,231.06,,27.36,3.24
20200529:0230,274.32,,28.25,3.45
20200529:0330,291.64,,29.11,3.38
20200529:0430,245.57,,29.53,2.9
20200529:0530,283.4,,29.73,3.72
20200529:0630,89.41,,30.04,4.83
20200529:0730,59.75,,27.82,3.86
20200529:0830,109.73,,27.03,3.1
20200529:0930,77.97,,26.99,2.21
20200529:1030,16.72,,26.73,1.66
20200529:1130,0.0,,25.69,2.0
20200529:1230,0.0,,24.36,2.69
20200529:1330,0.0,,24.01,4.0
20200529:1430,0.0,,23.41,4.69
20200529:1530,0.0,,22.22,4.07
20200529:1630,0.0,,21.25,3.45
20200529:1730,0.0,,20.4,3.1
20200529:1830,0.0,,19.83,2.97
20200529:1930,0.0,,20.05,3.24
20200529:2030,0.0,,19.88,3.59
20200529:2130,3.41,,19.63,3.79
20200529:2230,33.2,,19.5,3.93
20200529:2330,63.36,,19.61,4.41
20200530:0030,92.95,,19.94,5.17
20200530:0130,90.04,,20.25,5.1
20200530:0230,121.24,,20.43,4.48
20200530:0330,66.49,,20.71,4.0
20200530:0430,94.09,,20.46,3.79
20200530:0530,162.73,,20.51,4.14
20200530:0630,72.72,,21.22,4.28
20200530:0730,55.56,,20.84,3.31
20200530:0830,29.03,,20.8,3.24
20200530:0930,23.28,,20.37,3.24
20200530:1030,12.39,,20.07,3.31
20200530:1130,0.0,,19.7,3.45
20200530:1230,0.0,,19.29,3.45
20200530:1330,0.0,,19.01,2.9
20200530:1430,0.0,,18.59,2.48
20200530:1530,0.0,,18.18,2.41
20200530:1630,0.0,,18.01,2.34
20200530:1730,0.0,,17.71,2.21
20200530:1830,0.0,,17.42,2.14
20200530:1930,0.0,,16.84,1.79
20200530:2030,0.0,,16.65,1.59
20200530:2130,7.36,,16.67,1.52
20200530:2230,56.79,,17.13,1.45
20200530:2330,200.61,,19.58,1.59
20200531:0030,375.41,,22.12,1.59
20200531:0130,511.86,,24.86,1.66
20200531:0230,597.83,,27.28,1.66
20200531:0330,652.83,,29.4,1.72
20200531:0430,608.28,,31.25,2.0
20200531:0530,526.62,,32.5,2.41
20200531:0630,326.29,,33.28,2.83
20200531:0730,295.45,,32.04,2.62
20200531:0830,179.92,,32.43,2.55
20200531:0930,79.49,,32.28,1.93
20200531:1030,17.43,,31.26,0.97
20200531:1130,0.0,,29.71,1.31
20200531:1230,0.0,,28.18,1.03
20200531:1330,0.0,,26.31,1.24
20200531:1430,0.0,,25.11,1.17
20200531:1530,0.0,,25.02,0.69
20200531:1630,0.0,,24.51,0.62
20200531:1730,0.0,,23.24,0.76
20200531:1830,0.0,,22.42,0.83
20200531:1930,0.0,,20.61,2.0
20200531:2030,0.0,,20.39,2.07
20200531:2130,8.03,,20.22,2.07
20200531:2230,57.67,,20.72,2.14
20200531:2330,212.34,,23.21,2.69
20200601:0030,384.58,,25.8,3.24
20200601:0130,526.39,,28.16,3.59
20200601:0230,619.99,,30.27,3.52
20200601:0330,643.33,,31.89,3.38
20200601:0430,653.31,,33.04,3.45
20200601:0530,617.64,,33.91,3.66
20200601:0630,501.36,,34.33,3.93
20200601:0730,359.41,,34.63,4.07
20200601:0830,224.73,,33.52,4.28
20200601:0930,77.2,,32.58,3.86
20200601:1030,15.3,,31.51,2.9
20200601:1130,0.0,,29.94,3.03
20200601:1230,0.0,,28.57,3.45
20200601:1330,0.0,,27.89,4.07
20200601:1430,0.0,,27.59,4.48
20200601:1530,0.0,,27.21,5.1
20200601:1630,0.0,,27.14,5.52
20200601:1730,0.0,,26.94,5.1
20200601:1830,0.0,,26.48,4.48
20200601:1930,0.0,,25.73,4.28
20200601:2030,0.0,,25.49,4.0
20200601:2130,7.08,,25.26,3.93
20200601:2230,55.1,,25.57,3.79
20200601:2330,208.97,,27.03,3.45
20200602:0030,387.92,,28.88,4.34
20200602:0130,534.2,,30.61,4.41
20200602:0230,633.51,,32.15,3.66
20200602:0330,687.31,,33.51,3.1
20200602:0430,558.4,,34.54,2.76
20200602:0530,362.0,,34.7,2.28
20200602:0630,269.25,,34.32,2.07
20200602:0730,233.83,,33.71,1.93
20200602:0830,179.04,,33.4,1.86
20200602:0930,73.57,,32.93,1.59
20200602:1030,18.09,,31.76,1.17
20200602:1130,0.0,,30.62,0.83
20200602:1230,0.0,,28.98,0.76
20200602:1330,0.0,,26.87,1.38
20200602:1430,0.0,,25.59,1.72
20200602:1530,0.0,,24.81,1.72
20200602:1630,0.0,,24.11,1.72
20200602:1730,0.0,,23.68,1.93
20200602:1830,0.0,,23.15,2.14
20200602:1930,0.0,,21.95,2.21
20200602:2030,0.0,,21.16,2.34
20200602:2130,8.47,,20.57,2.48
20200602:2230,58.3,,20.99,2.21
20200602:2330,225.96,,24.02,2.0
20200603:0030,404.74,,27.41,2.48
20200603:0130,547.62,,30.36,2.76
20200603:0230,645.43,,32.79,3.03
20200603:0330,698.86,,34.43,3.38
20200603:0430,704.06,,35.43,3.45
20200603:0530,658.44,,36.18,3.24
20200603:0630,570.47,,36.58,3.03
20200603:0730,438.69,,36.69,2.62
20200603:0830,271.74,,36.49,2.28
20200603:0930,96.64,,36.06,1.93
20200603:1030,19.05,,34.67,1.79
20200603:1130,0.0,,32.23,2.69
20200603:1230,0.0,,29.54,2.9
20200603:1330,0.0,,28.01,2.9
20200603:1430,0.0,,26.89,2.9
20200603:1530,0.0,,25.94,2.83
20200603:1630,0.0,,24.97,2.9
20200603:1730,0.0,,24.11,2.97
20200603:1830,0.0,,23.51,3.1
20200603:1930,0.0,,23.73,3.24
20200603:2030,0.0,,23.24,3.03
20200603:2130,8.34,,22.71,2.83
20200603:2230,58.3,,22.92,2.55
20200603:2330,220.69,,25.24,2.41
20200604:0030,396.81,,28.04,2.97
20200604:0130,503.27,,30.74,2.83
20200604:0230,541.49,,33.09,2.69
20200604:0330,538.12,,34.83,2.76
20200604:0430,574.73,,35.61,2.9
20200604:0530,586.99,,36.07,2.55
20200604:0630,534.41,,36.74,2.21
20200604:0730,422.49,,37.46,2.14
20200604:0830,248.42,,37.42,2.34
20200604:0930,104.08,,36.97,2.55
20200604:1030,26.13,,35.61,2.0
20200604:1130,0.0,,33.55,2.34
20200604:1230,0.0,,31.24,2.48
20200604:1330,0.0,,29.99,2.76
20200604:1430,0.0,,29.34,3.1
20200604:1530,0.0,,28.76,3.24
20200604:1630,0.0,,28.17,3.03
20200604:1730,0.0,,27.5,2.69
20200604:1830,0.0,,26.82,2.34
20200604:1930,0.0,,26.36,2.07
20200604:2030,0.0,,25.62,1.79
20200604:2130,9.3,,24.99,1.72
20200604:2230,64.08,,24.99,1.31
20200604:2330,167.52,,26.62,1.03
20200605:0030,308.12,,28.59,0.9
20200605:0130,364.5,,30.61,0.69
20200605:0230,472.08,,32.04,0.97
20200605:0330,450.63,,33.45,1.79
20200605:0430,501.06,,34.41,2.83
20200605:0530,521.86,,35.09,3.38
20200605:0630,534.91,,35.57,3.66
20200605:0730,321.63,,36.58,4.07
20200605:0830,160.53,,35.86,4.21
20200605:0930,76.11,,34.37,3.72
20200605:1030,20.08,,33.25,2.9
20200605:1130,0.0,,31.51,2.9
20200605:1230,0.0,,29.8,2.9
20200605:1330,0.0,,28.42,3.1
20200605:1430,0.0,,27.22,3.03
20200605:1530,0.0,,26.04,2.55
20200605:1630,0.0,,24.93,2.21
20200605:1730,0.0,,23.96,2.0
20200605:1830,0.0,,23.13,1.72
20200605:1930,0.0,,22.0,1.52
20200605:2030,0.0,,21.64,0.83
20200605:2130,8.34,,21.92,0.41
20200605:2230,56.68,,21.73,0.41
20200605:2330,217.09,,24.02,0.48
20200606:0030,386.18,,26.63,0.28
20200606:0130,520.32,,28.87,0.41
20200606:0230,616.03,,31.0,0.9
20200606:0330,664.73,,32.84,1.1
20200606:0430,670.39,,34.27,1.31
20200606:0530,634.33,,35.39,1.66
20200606:0630,551.29,,36.12,2.07
20200606:0730,427.49,,36.16,2.14
20200606:0830,266.23,,36.15,2.34
20200606:0930,94.96,,35.73,2.48
20200606:1030,19.06,,34.67,2.07
20200606:1130,0.0,,32.38,2.62
20200606:1230,0.0,,30.21,3.1
20200606:1330,0.0,,29.05,3.24
20200606:1430,0.0,,27.97,3.03
20200606:1530,0.0,,26.98,2.9
20200606:1630,0.0,,26.29,2.9
20200606:1730,0.0,,25.8,2.83
20200606:1830,0.0,,25.12,2.55
20200606:1930,0.0,,24.46,2.14
20200606:2030,0.0,,23.7,1.72
20200606:2130,10.85,,22.82,1.59
20200606:2230,60.55,,22.69,1.45
20200606:2330,213.19,,25.13,1.93
20200607:0030,386.92,,27.32,2.83
20200607:0130,533.22,,29.4,3.31
20200607:0230,633.91,,31.41,3.72
20200607:0330,686.48,,33.15,4.07
20200607:0430,693.62,,34.5,4.34
20200607:0530,645.39,,35.44,4.62
20200607:0630,568.55,,35.93,4.9
20200607:0730,430.08,,36.36,4.9
20200607:0830,260.72,,36.0,4.9
20200607:0930,102.14,,35.15,4.76
20200607:1030,26.43,,33.84,4.07
20200607:1130,0.0,,31.78,3.86
20200607:1230,0.0,,29.92,3.79
20200607:1330,0.0,,28.62,3.79
20200607:1430,0.0,,27.59,3.59
20200607:1530,0.0,,26.59,3.17
20200607:1630,0.0,,25.57,2.97
20200607:1730,0.0,,24.64,2.83
20200607:1830,0.0,,23.79,2.83
20200607:1930,0.0,,23.52,3.17
20200607:2030,0.0,,22.96,3.17
20200607:2130,9.15,,22.43,3.17
20200607:2230,61.3,,22.77,3.31
20200607:2330,210.95,,24.42,4.14
20200608:0030,369.89,,26.32,4.76
20200608:0130,502.55,,28.36,4.9
20200608:0230,575.26,,30.21,5.03
20200608:0330,629.5,,31.81,5.31
20200608:0430,672.66,,33.07,5.72
20200608:0530,645.08,,34.01,6.07
20200608:0630,584.2,,34.41,6.07
20200608:0730,417.53,,34.58,6.14
20200608:0830,227.64,,34.2,5.86
20200608:0930,89.48,,33.52,5.38
20200608:1030,17.09,,32.66,4.69
20200608:1130,0.0,,31.39,3.79
20200608:1230,0.0,,30.04,3.38
20200608:1330,0.0,,29.14,3.66
20200608:1430,0.0,,28.33,3.93
20200608:1530,0.0,,27.48,3.72
20200608:1630,0.0,,26.49,3.24
20200608:1730,0.0,,25.55,2.83
20200608:1830,0.0,,24.76,2.76
20200608:1930,0.0,,24.24,3.03
20200608:2030,0.0,,23.53,3.17
20200608:2130,10.68,,22.8,3.24
20200608:2230,63.92,,22.65,3.31
20200608:2330,179.27,,23.58,4.28
20200609:0030,273.14,,25.07,4.55
20200609:0130,351.41,,26.56,4.41
20200609:0230,274.38,,27.86,4.0
20200609:0330,262.84,,28.48,3.93
20200609:0430,265.61,,28.96,3.93
20200609:0530,244.03,,29.84,3.79
20200609:0630,184.43,,30.16,3.38
20200609:0730,118.92,,29.71,3.03
20200609:0830,74.82,,29.65,2.97
20200609:0930,44.57,,29.29,3.17
20200609:1030,12.65,,28.77,3.31
20200609:1130,0.0,,28.11,3.17
20200609:1230,0.0,,27.27,3.24
20200609:1330,0.0,,26.58,3.59
20200609:1430,0.0,,25.94,3.38
20200609:1530,0.0,,25.4,2.9
20200609:1630,0.0,,25.04,2.62
20200609:1730,0.0,,24.72,2.48
20200609:1830,0.0,,24.27,2.14
20200609:1930,0.0,,23.13,2.28
20200609:2030,0.0,,22.86,2.14
20200609:2130,4.1,,22.67,1.86
20200609:2230,46.6,,22.65,2.0
20200609:2330,106.94,,23.18,1.93
20200610:0030,232.19,,23.85,1.79
20200610:0130,314.57,,25.14,1.93
20200610:0230,360.01,,26.46,1.72
20200610:0330,337.15,,27.83,2.0
20200610:0430,374.99,,28.77,2.41
20200610:0530,365.87,,29.46,2.69
20200610:0630,276.07,,30.12,2.62
20200610:0730,367.26,,29.72,2.28
20200610:0830,241.25,,30.94,2.07
20200610:0930,95.72,,31.2,1.72
20200610:1030,22.81,,30.91,1.31
20200610:1130,0.0,,29.8,1.59
20200610:1230,0.0,,28.0,2.14
20200610:1330,0.0,,26.85,2.21
20200610:1430,0.0,,26.05,2.07
20200610:1530,0.0,,25.4,2.0
20200610:1630,0.0,,24.82,1.86
20200610:1730,0.0,,24.31,1.66
20200610:1830,0.0,,23.67,1.31
20200610:1930,0.0,,23.06,1.52
20200610:2030,0.0,,22.55,1.24
20200610:2130,8.02,,23.21,0.69
20200610:2230,54.37,,23.41,0.55
20200610:2330,199.53,,25.85,0.69
20200611:0030,358.11,,28.21,0.76
20200611:0130,450.2,,29.89,1.38
20200611:0230,584.5,,31.25,2.41
20200611:0330,631.1,,32.57,2.97
20200611:0430,623.64,,33.36,3.17
20200611:0530,576.93,,33.98,3.17
20200611:0630,337.01,,34.5,3.1
20200611:0730,239.51,,33.46,1.93
20200611:0830,164.67,,32.23,2.69
20200611:0930,68.55,,31.01,3.31
20200611:1030,13.54,,29.93,3.24
20200611:1130,0.0,,29.26,3.24
20200611:1230,0.0,,28.54,3.38
20200611:1330,0.0,,27.96,4.0
20200611:1430,0.0,,27.07,3.79
20200611:1530,0.0,,25.58,3.38
20200611:1630,0.0,,25.07,2.9
20200611:1730,0.0,,24.16,2.97
20200611:1830,0.0,,23.6,2.76
20200611:1930,0.0,,22.16,3.93
20200611:2030,0.0,,22.15,3.93
20200611:2130,0.0,,22.26,3.59
20200611:2230,6.47,,22.45,3.38
20200611:2330,18.95,,22.59,2.9
20200612:0030,14.94,,22.88,2.55
20200612:0130,23.47,,22.92,2.21
20200612:0230,66.05,,23.06,2.07
20200612:0330,74.49,,23.14,2.55
20200612:0430,49.61,,22.8,3.1
20200612:0530,56.42,,22.13,3.72
20200612:0630,84.04,,21.67,4.48
20200612:0730,59.89,,20.53,4.34
20200612:0830,38.41,,20.26,3.86
20200612:0930,36.45,,20.23,3.79
20200612:1030,16.73,,20.63,3.59
20200612:1130,0.0,,20.78,3.1
20200612:1230,0.0,,20.75,2.48
20200612:1330,0.0,,20.76,2.34
20200612:1430,0.0,,20.76,2.28
20200612:1530,0.0,,20.64,2.41
20200612:1630,0.0,,20.65,3.31
20200612:1730,0.0,,20.64,3.03
20200612:1830,0.0,,20.6,2.62
20200612:1930,0.0,,20.52,2.76
20200612:2030,0.0,,20.51,2.9
20200612:2130,0.82,,20.48,2.69
20200612:2230,27.61,,20.74,2.9
20200612:2330,84.35,,21.19,2.9
20200613:0030,172.22,,21.95,2.83
20200613:0130,153.11,,23.23,2.55
20200613:0230,116.55,,23.92,1.79
20200613:0330,138.14,,24.23,1.1
20200613:0430,121.96,,24.82,0.76
20200613:0530,175.14,,25.24,0.9
20200613:0630,130.67,,25.88,0.97
20200613:0730,99.68,,25.31,1.38
20200613:0830,103.25,,25.27,1.24
20200613:0930,28.58,,25.62,0.83
20200613:1030,7.97,,25.53,0.41
20200613:1130,0.0,,25.27,0.41
20200613:1230,0.0,,24.95,0.62
20200613:1330,0.0,,24.54,1.1
20200613:1430,0.0,,23.79,1.52
20200613:1530,0.0,,23.05,1.72
20200613:1630,0.0,,22.77,1.66
20200613:1730,0.0,,22.49,1.38
20200613:1830,0.0,,21.87,1.1
20200613:1930,0.0,,21.98,1.31
20200613:2030,0.0,,21.94,1.38
20200613:2130,6.76,,21.63,1.17
20200613:2230,57.97,,21.96,0.69
20200613:2330,181.2,,24.36,0.62
20200614:0030,342.04,,26.27,0.83
20200614:0130,488.49,,28.16,1.1
20200614:0230,522.65,,29.7,1.17
20200614:0330,568.3,,30.79,1.1
20200614:0430,569.77,,31.71,1.52
20200614:0530,560.3,,32.31,1.52
20200614:0630,479.52,,32.8,1.31
20200614:0730,356.41,,32.17,0.34
20200614:0830,231.29,,32.18,0.55
20200614:0930,91.34,,32.03,0.62
20200614:1030,22.79,,31.47,0.69
20200614:1130,0.0,,30.35,1.45
20200614:1230,0.0,,28.58,2.07
20200614:1330,0.0,,27.31,2.28
20200614:1430,0.0,,26.56,2.28
20200614:1530,0.0,,25.83,2.41
20200614:1630,0.0,,25.22,2.41
20200614:1730,0.0,,24.69,2.14
20200614:1830,0.0,,24.32,1.93
20200614:1930,0.0,,24.21,1.52
20200614:2030,0.0,,23.67,1.52
20200614:2130,8.48,,23.14,1.03
20200614:2230,53.76,,24.07,0.34
20200614:2330,195.72,,25.73,0.14
20200615:0030,364.15,,27.65,0.21
20200615:0130,495.27,,29.39,0.62
20200615:0230,470.06,,30.63,1.17
20200615:0330,608.75,,31.27,1.59
20200615:0430,561.18,,31.91,1.45
20200615:0530,468.84,,32.25,1.38
20200615:0630,416.88,,32.3,1.24
20200615:0730,243.96,,32.65,1.52
20200615:0830,133.81,,31.87,1.66
20200615:0930,46.3,,31.0,2.0
20200615:1030,5.24,,29.81,2.14
20200615:1130,0.0,,28.56,2.0
20200615:1230,0.0,,27.61,2.0
20200615:1330,0.0,,26.71,2.41
20200615:1430,0.0,,25.57,2.28
20200615:1530,0.0,,24.69,1.72
20200615:1630,0.0,,23.74,2.0
20200615:1730,0.0,,23.18,2.34
20200615:1830,0.0,,22.58,2.41
20200615:1930,0.0,,21.75,0.76
20200615:2030,0.0,,22.1,0.07
20200615:2130,1.5,,21.94,0.48
20200615:2230,23.59,,21.86,0.83
20200615:2330,53.83,,22.01,0.83
20200616:0030,93.61,,22.34,1.31
20200616:0130,121.34,,22.79,1.86
20200616:0230,92.38,,23.32,2.62
20200616:0330,94.78,,23.13,3.24
20200616:0430,184.92,,22.46,3.59
20200616:0530,129.61,,22.3,4.07
20200616:0630,104.8,,22.19,4.21
20200616:0730,57.86,,22.94,4.07
20200616:0830,18.3,,22.4,4.0
20200616:0930,6.12,,21.64,4.0
20200616:1030,1.17,,20.6,4.34
20200616:1130,0.0,,20.23,4.76
20200616:1230,0.0,,20.07,4.83
20200616:1330,0.0,,19.88,4.9
20200616:1430,0.0,,19.5,4.62
20200616:1530,0.0,,19.04,4.28
20200616:1630,0.0,,18.38,3.66
20200616:1730,0.0,,18.29,3.59
20200616:1830,0.0,,18.21,4.0
20200616:1930,0.0,,18.32,3.59
20200616:2030,0.0,,18.32,3.86
20200616:2130,0.0,,18.3,4.28
20200616:2230,3.15,,18.28,4.76
20200616:2330,8.73,,18.36,5.1
20200617:0030,13.24,,18.48,5.24
20200617:0130,22.93,,18.49,5.24
20200617:0230,47.66,,18.52,5.24
20200617:0330,25.12,,18.58,4.97
20200617:0430,9.4,,18.45,4.62
20200617:0530,13.65,,18.28,4.34
20200617:0630,10.1,,18.13,4.21
20200617:0730,0.0,,18.42,3.79
20200617:0830,11.86,,18.3,3.66
20200617:0930,1.46,,18.41,3.59
20200617:1030,0.0,,18.35,3.45
20200617:1130,0.0,,18.35,3.31
20200617:1230,0.0,,18.38,3.1
20200617:1330,0.0,,18.42,2.9
20200617:1430,0.0,,18.48,2.62
20200617:1530,0.0,,18.52,2.28
20200617:1630,0.0,,18.56,1.59
20200617:1730,0.0,,18.59,1.93
20200617:1830,0.0,,18.57,2.34
20200617:1930,0.0,,18.35,2.62
20200617:2030,0.0,,18.34,2.76
20200617:2130,0.0,,18.31,2.83
20200617:2230,0.48,,18.34,2.83
20200617:2330,10.58,,18.39,2.83
