transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004|110|BDZ-00169|#1,QX-00004,110,BDZ-00169,#1,50,41.02,2025-12-07 04:39:00,-1.77,2025-09-24 13:50:00,net_load_no_pv_resubtraction,operating_2025,266,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00169|#2,QX-00004,110,BDZ-00169,#2,50,40.84,2025-04-16 05:54:00,-2.53,2025-05-03 13:03:00,net_load_no_pv_resubtraction,operating_2025,265,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00181|#1,QX-00004,110,BDZ-00181,#1,63,24.76,2025-09-04 08:40:00,-12.22,2025-08-12 14:25:00,net_load_no_pv_resubtraction,operating_2025,249,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00181|#2,QX-00004,110,BDZ-00181,#2,50,16.58,2025-08-08 18:30:00,-26.62,2025-05-10 11:35:00,net_load_no_pv_resubtraction,operating_2025,250,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00182|#1,QX-00004,110,BDZ-00182,#1,50,29.34,2025-07-22 00:50:00,-24.31,2025-04-12 11:00:00,net_load_no_pv_resubtraction,operating_2025,263,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00182|#2,QX-00004,110,BDZ-00182,#2,50,17.35,2025-09-09 04:35:00,-17.35,2025-09-09 12:35:00,net_load_no_pv_resubtraction,operating_2025,264,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00246|#1,QX-00005,35,BDZ-00246,#1,20,20.12,2025-11-18 18:00:00,-27.06,2025-11-18 12:20:00,net_load_no_pv_resubtraction,operating_2025,494,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00246|#2,QX-00005,35,BDZ-00246,#2,20,14.43,2025-08-21 19:45:00,-14.62,2025-05-28 12:30:00,net_load_no_pv_resubtraction,operating_2025,493,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00247|#3,QX-00005,35,BDZ-00247,#3,8,6.36,2025-12-11 01:25:00,-0.01,2025-12-12 18:40:00,net_load_no_pv_resubtraction,operating_2025,491,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00247|#4,QX-00005,35,BDZ-00247,#4,10,6.97,2025-11-17 22:05:00,-0.1,2025-09-25 09:00:00,net_load_no_pv_resubtraction,operating_2025,492,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00248|#1,QX-00005,35,BDZ-00248,#1,20,12.32,2025-07-05 22:05:00,-3.86,2025-03-18 13:40:00,net_load_no_pv_resubtraction,operating_2025,499,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00248|#2,QX-00005,35,BDZ-00248,#2,20,13.49,2025-07-05 21:30:00,-11.85,2025-05-03 13:00:00,net_load_no_pv_resubtraction,operating_2025,500,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00255|#1,QX-00005,35,BDZ-00255,#1,20,19.12,2025-01-28 21:55:00,-15.19,2025-05-10 11:20:00,net_load_no_pv_resubtraction,operating_2025,498,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00255|#2,QX-00005,35,BDZ-00255,#2,10,10.76,2025-01-28 20:50:00,-12.01,2025-04-12 12:35:00,net_load_no_pv_resubtraction,operating_2025,497,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00280|#1,QX-00005,35,BDZ-00280,#1,25,16.88,2025-06-06 07:20:00,-12.06,2025-05-01 12:10:00,net_load_no_pv_resubtraction,operating_2025,496,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00280|#2,QX-00005,35,BDZ-00280,#2,20,16.66,2025-06-05 06:10:00,-14.28,2025-06-04 12:30:00,net_load_no_pv_resubtraction,operating_2025,495,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00290|#1,QX-00005,35,BDZ-00290,#1,20,11.11,2025-08-21 19:50:00,-17.9,2025-10-19 12:00:00,net_load_no_pv_resubtraction,operating_2025,502,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00290|#2,QX-00005,35,BDZ-00290,#2,10,6.45,2025-07-05 21:35:00,-10.49,2025-10-23 11:00:00,net_load_no_pv_resubtraction,operating_2025,501,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00314|#1,QX-00005,35,BDZ-00314,#1,16,14.73,2025-08-06 18:50:00,-16.93,2025-09-10 10:55:00,net_load_no_pv_resubtraction,operating_2025,521,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00314|#2,QX-00005,35,BDZ-00314,#2,20,14.79,2025-01-12 07:15:00,-22.57,2025-03-16 10:55:00,net_load_no_pv_resubtraction,operating_2025,522,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00325|#1,QX-00005,35,BDZ-00325,#1,20,11.5,2025-08-06 20:30:00,-2.76,2025-04-12 12:20:00,net_load_no_pv_resubtraction,operating_2025,504,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|35|BDZ-00325|#2,QX-00005,35,BDZ-00325,#2,16,10.73,2025-08-08 20:15:00,-3.72,2025-03-12 10:20:00,net_load_no_pv_resubtraction,operating_2025,503,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00005|#1,QX-00005,110,BDZ-00005,#1,50,14.33,2025-08-18 23:00:00,-7.03,2025-07-02 13:50:00,net_load_no_pv_resubtraction,operating_2025,330,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00005|#2,QX-00005,110,BDZ-00005,#2,50,26.59,2025-08-22 00:30:00,-15.67,2025-11-22 12:05:00,net_load_no_pv_resubtraction,operating_2025,329,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00016|#1,QX-00005,110,BDZ-00016,#1,100,58.2,2025-07-19 20:51:00,-13.9,2025-05-25 12:19:00,net_load_no_pv_resubtraction,operating_2025,341,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00016|#2,QX-00005,110,BDZ-00016,#2,50,34.97,2025-07-05 21:20:00,-25.09,2025-04-15 12:20:00,net_load_no_pv_resubtraction,operating_2025,342,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00021|#1,QX-00005,110,BDZ-00021,#1,50,18.59,2025-08-05 21:00:00,-28.6,2025-03-16 12:25:00,net_load_no_pv_resubtraction,operating_2025,348,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00021|#3,QX-00005,110,BDZ-00021,#3,50,25.08,2025-07-07 14:15:00,-9.11,2025-11-27 11:55:00,net_load_no_pv_resubtraction,operating_2025,347,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00022|#1,QX-00005,110,BDZ-00022,#1,31.5,17.73,2025-07-06 20:12:00,-20.38,2025-05-03 13:03:00,net_load_no_pv_resubtraction,operating_2025,349,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00022|#2,QX-00005,110,BDZ-00022,#2,50,14.67,2025-01-28 22:25:00,-44.26,2025-09-09 12:05:00,net_load_no_pv_resubtraction,operating_2025,350,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00026|#1,QX-00005,110,BDZ-00026,#1,63,55.64,2025-07-04 20:55:00,-2.53,2025-04-25 12:50:00,net_load_no_pv_resubtraction,operating_2025,351,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00026|#2,QX-00005,110,BDZ-00026,#2,50,45.58,2025-08-16 19:35:00,-28.43,2025-04-15 12:15:00,net_load_no_pv_resubtraction,operating_2025,352,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00027|#2,QX-00005,110,BDZ-00027,#2,50,42.34,2025-04-02 18:49:00,-12.31,2025-04-02 12:11:00,net_load_no_pv_resubtraction,operating_2025,339,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00027|#3,QX-00005,110,BDZ-00027,#3,50,41.34,2025-04-01 18:20:00,-31.85,2025-05-03 12:40:00,net_load_no_pv_resubtraction,operating_2025,340,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005|110|BDZ-00028|#1,QX-00005,110,BDZ-00028,#1,63,58.21,2025-05-21 19:40:00,0,2025-09-06 05:15:00,net_load_no_pv_resubtraction,operating_2025,328,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
