time,P,G_i,T2m,WS10m
20190501:2130,6.35,,10.81,1.38
20190501:2230,79.25,,11.54,0.76
20190501:2330,217.15,,13.71,0.48
20190502:0030,430.44,,16.13,0.62
20190502:0130,548.46,,18.86,0.97
20190502:0230,576.59,,20.52,1.1
20190502:0330,639.89,,21.51,1.24
20190502:0430,587.97,,22.3,1.52
20190502:0530,449.06,,22.56,1.66
20190502:0630,518.34,,22.45,1.52
20190502:0730,396.17,,22.83,1.66
20190502:0830,213.0,,22.59,1.59
20190502:0930,59.94,,21.88,1.52
20190502:1030,1.8,,20.34,1.86
20190502:1130,0.0,,18.56,2.21
20190502:1230,0.0,,17.14,2.34
20190502:1330,0.0,,16.11,2.41
20190502:1430,0.0,,15.28,2.41
20190502:1530,0.0,,14.61,2.41
20190502:1630,0.0,,14.02,2.34
20190502:1730,0.0,,13.47,2.34
20190502:1830,0.0,,13.07,2.34
20190502:1930,0.0,,12.6,2.41
20190502:2030,0.0,,12.36,2.34
20190502:2130,5.55,,12.08,2.28
20190502:2230,82.82,,11.92,1.93
20190502:2330,288.93,,14.99,1.24
20190503:0030,483.8,,17.75,1.52
20190503:0130,632.18,,19.59,1.72
20190503:0230,728.76,,21.14,2.0
20190503:0330,777.19,,22.32,2.48
20190503:0430,774.26,,23.08,2.97
20190503:0530,719.35,,23.46,3.52
20190503:0630,608.19,,23.42,3.79
20190503:0730,444.09,,23.03,3.86
20190503:0830,237.9,,22.29,3.38
20190503:0930,49.73,,21.15,2.97
20190503:1030,1.49,,19.38,2.9
20190503:1130,0.0,,17.74,2.9
20190503:1230,0.0,,16.7,2.83
20190503:1330,0.0,,16.02,2.83
20190503:1430,0.0,,15.5,2.62
20190503:1530,0.0,,15.06,2.41
20190503:1630,0.0,,14.61,2.34
20190503:1730,0.0,,14.19,2.34
20190503:1830,0.0,,14.07,2.48
20190503:1930,0.0,,14.59,2.83
20190503:2030,0.0,,14.72,2.76
20190503:2130,7.11,,14.75,2.76
20190503:2230,80.79,,14.98,2.62
20190503:2330,222.88,,16.34,2.41
20190504:0030,432.97,,18.4,2.48
20190504:0130,611.97,,20.6,2.83
20190504:0230,728.06,,22.15,3.17
20190504:0330,771.71,,23.28,3.38
20190504:0430,773.19,,23.97,3.66
20190504:0530,713.31,,24.29,3.86
20190504:0630,602.02,,24.2,4.0
20190504:0730,438.88,,23.88,4.41
20190504:0830,234.38,,22.73,4.34
20190504:0930,48.92,,21.27,4.14
20190504:1030,1.54,,19.49,4.0
20190504:1130,0.0,,17.99,4.07
20190504:1230,0.0,,17.22,4.07
20190504:1330,0.0,,16.77,4.0
20190504:1430,0.0,,16.39,3.79
20190504:1530,0.0,,16.01,3.52
20190504:1630,0.0,,15.64,3.24
20190504:1730,0.0,,15.26,3.03
20190504:1830,0.0,,14.95,2.97
20190504:1930,0.0,,14.9,2.83
20190504:2030,0.0,,14.68,2.76
20190504:2130,5.69,,14.52,2.76
20190504:2230,78.36,,14.78,2.76
20190504:2330,273.18,,16.41,2.83
20190505:0030,464.22,,18.43,2.97
20190505:0130,608.95,,20.1,3.1
20190505:0230,710.73,,21.42,3.31
20190505:0330,755.13,,22.48,3.45
20190505:0430,749.21,,23.15,3.59
20190505:0530,682.45,,23.58,3.59
20190505:0630,496.12,,23.69,3.59
20190505:0730,325.06,,23.0,3.59
20190505:0830,151.35,,22.13,3.66
20190505:0930,48.72,,21.02,3.52
20190505:1030,0.9,,19.82,3.45
20190505:1130,0.0,,18.72,3.38
20190505:1230,0.0,,18.04,3.38
20190505:1330,0.0,,17.62,3.38
20190505:1430,0.0,,17.27,3.24
20190505:1530,0.0,,17.02,3.24
20190505:1630,0.0,,16.75,3.17
20190505:1730,0.0,,16.48,3.24
20190505:1830,0.0,,16.35,3.24
20190505:1930,0.0,,16.28,3.45
20190505:2030,0.0,,16.0,3.45
20190505:2130,6.78,,15.88,3.66
20190505:2230,72.19,,15.89,4.14
20190505:2330,150.57,,16.26,4.76
20190506:0030,337.78,,16.67,5.17
20190506:0130,545.88,,17.7,5.31
20190506:0230,670.7,,18.87,5.17
20190506:0330,726.89,,19.76,4.9
20190506:0430,741.44,,20.33,4.76
20190506:0530,699.35,,20.62,4.83
20190506:0630,433.47,,20.61,4.83
20190506:0730,267.66,,19.15,4.62
20190506:0830,80.62,,18.4,4.28
20190506:0930,34.52,,17.41,3.72
20190506:1030,0.54,,16.53,3.86
20190506:1130,0.0,,15.77,3.93
20190506:1230,0.0,,15.13,3.86
20190506:1330,0.0,,14.57,3.72
20190506:1430,0.0,,14.16,3.72
20190506:1530,0.0,,13.72,3.72
20190506:1630,0.0,,13.26,3.45
20190506:1730,0.0,,12.83,3.03
20190506:1830,0.0,,12.36,2.76
20190506:1930,0.0,,12.0,2.55
20190506:2030,0.0,,11.73,2.55
20190506:2130,9.32,,11.53,2.48
20190506:2230,89.65,,11.61,2.41
20190506:2330,285.44,,13.07,2.48
20190507:0030,486.53,,14.9,3.17
20190507:0130,642.74,,16.38,4.14
20190507:0230,744.94,,17.48,4.55
20190507:0330,792.4,,18.27,4.62
20190507:0430,783.48,,18.79,4.55
20190507:0530,722.21,,19.05,4.41
20190507:0630,523.53,,19.13,4.41
20190507:0730,338.29,,18.71,4.55
20190507:0830,176.51,,18.11,4.07
20190507:0930,33.04,,17.42,3.31
20190507:1030,0.56,,16.48,2.9
20190507:1130,0.0,,15.82,2.76
20190507:1230,0.0,,15.36,2.69
20190507:1330,0.0,,15.05,2.48
20190507:1430,0.0,,14.79,2.28
20190507:1530,0.0,,14.59,2.14
20190507:1630,0.0,,14.4,2.07
20190507:1730,0.0,,14.28,1.86
20190507:1830,0.0,,14.19,1.72
20190507:1930,0.0,,14.24,2.14
20190507:2030,0.0,,14.27,2.0
20190507:2130,1.04,,14.18,1.79
20190507:2230,24.91,,14.19,1.79
20190507:2330,85.92,,14.65,1.79
20190508:0030,144.71,,15.65,2.34
20190508:0130,284.12,,16.4,3.17
20190508:0230,374.51,,17.33,3.52
20190508:0330,301.62,,17.99,3.59
20190508:0430,360.37,,18.14,3.45
20190508:0530,282.4,,18.57,3.38
20190508:0630,455.91,,18.6,2.97
20190508:0730,388.72,,20.42,2.55
20190508:0830,200.43,,20.55,2.41
20190508:0930,47.33,,20.01,2.34
20190508:1030,2.02,,18.94,2.41
20190508:1130,0.0,,17.36,2.83
20190508:1230,0.0,,16.35,2.9
20190508:1330,0.0,,15.81,2.62
20190508:1430,0.0,,15.44,2.41
20190508:1530,0.0,,15.16,2.14
20190508:1630,0.0,,14.82,1.86
20190508:1730,0.0,,14.41,1.66
20190508:1830,0.0,,14.03,1.59
20190508:1930,0.0,,13.65,1.03
20190508:2030,0.0,,14.51,0.48
20190508:2130,7.15,,14.3,0.14
20190508:2230,79.39,,14.0,0.28
20190508:2330,264.6,,15.8,0.14
20190509:0030,445.88,,18.36,0.34
20190509:0130,585.22,,20.23,0.69
20190509:0230,680.0,,21.71,1.24
20190509:0330,723.21,,22.71,1.52
20190509:0430,711.59,,23.42,1.59
20190509:0530,647.09,,23.9,1.66
20190509:0630,557.03,,24.12,1.66
20190509:0730,377.63,,24.76,1.1
20190509:0830,186.46,,24.48,0.83
20190509:0930,55.58,,23.68,1.24
20190509:1030,2.65,,21.99,2.21
20190509:1130,0.0,,19.99,3.45
20190509:1230,0.0,,18.29,3.59
20190509:1330,0.0,,17.46,3.45
20190509:1430,0.0,,17.09,3.31
20190509:1530,0.0,,16.9,3.17
20190509:1630,0.0,,16.67,2.97
20190509:1730,0.0,,16.3,2.55
20190509:1830,0.0,,16.03,2.14
20190509:1930,0.0,,16.3,1.86
20190509:2030,0.0,,16.14,2.07
20190509:2130,7.2,,15.8,2.14
20190509:2230,75.88,,15.99,1.86
20190509:2330,255.97,,17.64,1.86
20190510:0030,408.39,,19.58,1.86
20190510:0130,542.27,,21.1,2.07
20190510:0230,667.24,,22.33,2.48
20190510:0330,724.86,,23.28,2.76
20190510:0430,710.91,,23.89,2.97
20190510:0530,625.49,,24.12,3.1
20190510:0630,400.37,,24.05,3.24
20190510:0730,364.87,,24.19,2.9
20190510:0830,198.77,,23.76,3.31
20190510:0930,47.36,,22.65,3.38
20190510:1030,2.32,,21.14,3.24
20190510:1130,0.0,,19.57,3.31
20190510:1230,0.0,,18.63,3.31
20190510:1330,0.0,,18.09,3.17
20190510:1430,0.0,,17.7,2.97
20190510:1530,0.0,,17.41,2.69
20190510:1630,0.0,,17.16,2.41
20190510:1730,0.0,,16.88,2.21
20190510:1830,0.0,,16.62,2.07
20190510:1930,0.0,,16.74,2.0
20190510:2030,0.0,,16.5,2.0
20190510:2130,8.33,,16.28,1.93
20190510:2230,78.53,,16.39,1.66
20190510:2330,262.94,,18.46,1.52
20190511:0030,442.06,,20.81,1.45
20190511:0130,578.99,,22.82,1.52
20190511:0230,667.75,,24.5,1.66
20190511:0330,713.44,,25.68,2.14
20190511:0430,712.22,,26.4,2.62
20190511:0530,647.34,,26.71,3.03
20190511:0630,513.17,,26.61,3.38
20190511:0730,365.95,,26.7,3.31
20190511:0830,190.96,,25.74,3.59
20190511:0930,47.34,,24.26,3.66
20190511:1030,2.16,,22.52,3.72
20190511:1130,0.0,,20.85,3.93
20190511:1230,0.0,,19.86,3.86
20190511:1330,0.0,,19.32,3.66
20190511:1430,0.0,,18.93,3.31
20190511:1530,0.0,,18.51,2.97
20190511:1630,0.0,,18.1,2.76
20190511:1730,0.0,,17.71,2.48
20190511:1830,0.0,,17.32,2.34
20190511:1930,0.0,,17.26,2.14
20190511:2030,0.0,,16.9,2.21
20190511:2130,7.77,,16.58,2.07
20190511:2230,79.63,,16.76,1.86
20190511:2330,265.54,,19.04,1.72
20190512:0030,447.31,,21.37,2.07
20190512:0130,589.47,,23.24,2.55
20190512:0230,686.22,,24.62,2.97
20190512:0330,733.32,,25.56,3.31
20190512:0430,715.59,,26.22,3.59
20190512:0530,639.7,,26.45,4.07
20190512:0630,523.25,,26.17,4.41
20190512:0730,349.31,,25.69,4.69
20190512:0830,156.65,,24.56,4.41
20190512:0930,47.68,,23.14,3.93
20190512:1030,1.14,,21.75,4.28
20190512:1130,0.0,,20.8,4.34
20190512:1230,0.0,,20.36,4.48
20190512:1330,0.0,,20.1,4.41
20190512:1430,0.0,,19.93,4.14
20190512:1530,0.0,,19.8,3.79
20190512:1630,0.0,,19.73,3.31
20190512:1730,0.0,,19.51,2.41
20190512:1830,0.0,,19.15,1.79
20190512:1930,0.0,,19.35,2.07
20190512:2030,0.0,,19.27,2.07
20190512:2130,1.46,,19.12,2.48
20190512:2230,14.63,,18.84,2.62
20190512:2330,60.85,,18.68,2.55
20190513:0030,127.18,,18.73,2.83
20190513:0130,81.86,,18.79,3.1
20190513:0230,250.11,,18.3,3.38
20190513:0330,189.35,,18.78,3.79
20190513:0430,155.69,,18.77,3.79
20190513:0530,153.29,,18.45,4.0
20190513:0630,65.1,,18.21,4.28
20190513:0730,41.0,,18.22,3.52
20190513:0830,22.63,,17.72,3.66
20190513:0930,8.68,,17.28,3.93
20190513:1030,0.0,,16.89,4.21
20190513:1130,0.0,,16.61,4.14
20190513:1230,0.0,,16.55,3.93
20190513:1330,0.0,,16.6,3.79
20190513:1430,0.0,,16.74,3.93
20190513:1530,0.0,,16.79,3.59
20190513:1630,0.0,,16.72,2.9
20190513:1730,0.0,,16.68,2.28
20190513:1830,0.0,,16.65,1.79
20190513:1930,0.0,,16.42,0.97
20190513:2030,0.0,,16.37,1.59
20190513:2130,5.65,,16.38,1.86
20190513:2230,65.55,,16.5,2.0
20190513:2330,195.31,,17.25,2.34
20190514:0030,334.69,,18.36,2.0
20190514:0130,395.81,,19.84,2.0
20190514:0230,515.87,,21.13,2.48
20190514:0330,593.55,,22.38,2.9
20190514:0430,668.92,,23.27,3.31
20190514:0530,553.59,,23.86,3.72
20190514:0630,425.05,,23.78,4.07
20190514:0730,272.59,,22.84,3.72
20190514:0830,116.59,,21.89,3.66
20190514:0930,29.09,,20.74,3.45
20190514:1030,0.12,,19.73,3.24
20190514:1130,0.0,,18.98,3.03
20190514:1230,0.0,,18.53,2.55
20190514:1330,0.0,,18.09,2.76
20190514:1430,0.0,,17.96,2.14
20190514:1530,0.0,,17.77,2.48
20190514:1630,0.0,,17.71,2.62
20190514:1730,0.0,,17.7,2.34
20190514:1830,0.0,,17.73,2.14
20190514:1930,0.0,,17.47,2.9
20190514:2030,0.0,,17.5,2.69
20190514:2130,0.0,,17.54,3.24
20190514:2230,7.95,,17.72,3.52
20190514:2330,32.84,,17.81,3.72
20190515:0030,76.77,,18.1,4.07
20190515:0130,75.72,,18.51,4.48
20190515:0230,143.39,,18.78,3.93
20190515:0330,108.85,,19.44,3.45
20190515:0430,126.47,,19.68,3.38
20190515:0530,152.35,,19.95,3.31
20190515:0630,146.07,,20.23,3.38
20190515:0730,81.02,,19.8,3.24
20190515:0830,37.88,,19.49,3.1
20190515:0930,12.76,,19.19,3.45
20190515:1030,0.0,,18.84,3.66
20190515:1130,0.0,,18.62,3.52
20190515:1230,0.0,,18.54,3.17
20190515:1330,0.0,,18.6,2.97
20190515:1430,0.0,,18.54,2.76
20190515:1530,0.0,,18.57,2.76
20190515:1630,0.0,,18.39,2.62
20190515:1730,0.0,,18.32,2.34
20190515:1830,0.0,,18.25,1.86
20190515:1930,0.0,,17.96,1.38
20190515:2030,0.0,,17.86,1.59
20190515:2130,6.61,,17.78,1.52
20190515:2230,58.97,,17.84,0.55
20190515:2330,139.83,,19.27,0.21
20190516:0030,169.29,,20.22,0.69
20190516:0130,198.92,,21.11,0.97
20190516:0230,260.33,,21.85,0.97
20190516:0330,148.35,,22.81,1.1
20190516:0430,179.2,,22.99,1.17
20190516:0530,236.12,,23.47,1.03
20190516:0630,224.74,,24.1,0.83
20190516:0730,207.49,,25.08,0.9
20190516:0830,104.04,,25.25,1.1
20190516:0930,34.36,,24.65,1.66
20190516:1030,1.44,,23.65,2.34
20190516:1130,0.0,,22.33,2.9
20190516:1230,0.0,,21.29,2.97
20190516:1330,0.0,,20.6,2.97
20190516:1430,0.0,,20.09,2.76
20190516:1530,0.0,,19.98,2.69
20190516:1630,0.0,,19.79,2.76
20190516:1730,0.0,,19.69,2.83
20190516:1830,0.0,,19.69,2.9
20190516:1930,0.0,,19.68,2.69
20190516:2030,0.0,,19.63,2.9
20190516:2130,6.82,,19.55,2.83
20190516:2230,39.57,,19.64,2.62
20190516:2330,73.45,,20.02,2.69
20190517:0030,130.17,,20.46,2.76
20190517:0130,104.35,,21.02,2.76
20190517:0230,135.6,,21.28,2.55
20190517:0330,227.74,,21.79,2.28
20190517:0430,330.46,,22.71,1.86
20190517:0530,255.65,,23.74,1.17
20190517:0630,175.4,,24.13,0.9
20190517:0730,217.69,,24.4,1.52
20190517:0830,107.13,,24.68,1.24
20190517:0930,42.8,,24.44,1.1
20190517:1030,2.31,,24.1,1.03
20190517:1130,0.0,,23.15,1.24
20190517:1230,0.0,,22.13,0.9
20190517:1330,0.0,,21.69,0.55
20190517:1430,0.0,,21.78,0.07
20190517:1530,0.0,,20.5,0.76
20190517:1630,0.0,,19.69,1.24
20190517:1730,0.0,,19.31,1.45
20190517:1830,0.0,,19.15,1.52
20190517:1930,0.0,,19.72,2.21
20190517:2030,0.0,,20.13,2.48
20190517:2130,7.69,,20.12,2.62
20190517:2230,67.87,,20.16,2.48
20190517:2330,176.76,,20.5,2.97
20190518:0030,318.44,,21.08,3.72
20190518:0130,413.81,,21.91,3.72
20190518:0230,424.02,,22.89,3.52
20190518:0330,395.84,,23.57,3.31
20190518:0430,462.37,,23.94,3.31
20190518:0530,373.95,,24.71,3.72
20190518:0630,384.98,,24.81,3.86
20190518:0730,304.76,,24.16,4.0
20190518:0830,154.33,,24.0,3.86
20190518:0930,48.88,,23.51,3.31
20190518:1030,2.65,,22.79,2.76
20190518:1130,0.0,,21.89,2.07
20190518:1230,0.0,,21.25,1.59
20190518:1330,0.0,,20.59,1.59
20190518:1430,0.0,,19.79,1.66
20190518:1530,0.0,,19.09,1.52
20190518:1630,0.0,,18.55,1.45
20190518:1730,0.0,,18.21,1.45
20190518:1830,0.0,,18.19,1.24
20190518:1930,0.0,,18.3,1.38
20190518:2030,0.0,,18.4,1.45
20190518:2130,7.54,,18.38,1.59
20190518:2230,65.23,,18.76,1.59
20190518:2330,173.6,,20.08,1.72
20190519:0030,292.53,,21.31,1.72
20190519:0130,412.97,,22.43,1.72
20190519:0230,249.89,,23.6,1.31
20190519:0330,305.5,,23.92,1.1
20190519:0430,274.24,,24.37,0.76
20190519:0530,223.85,,24.34,0.83
20190519:0630,289.84,,24.37,1.59
20190519:0730,189.98,,24.98,1.79
20190519:0830,102.0,,24.86,2.0
20190519:0930,23.44,,24.46,1.52
20190519:1030,0.0,,23.67,1.1
20190519:1130,0.0,,22.92,1.31
20190519:1230,0.0,,22.19,1.17
20190519:1330,0.0,,21.51,0.9
20190519:1430,0.0,,20.84,0.9
20190519:1530,0.0,,20.54,1.03
20190519:1630,0.0,,20.2,0.83
20190519:1730,0.0,,19.61,0.9
20190519:1830,0.0,,18.62,1.59
20190519:1930,0.0,,18.4,1.59
20190519:2030,0.0,,18.57,2.0
20190519:2130,7.48,,19.25,2.41
20190519:2230,49.36,,20.05,2.76
20190519:2330,78.05,,20.86,3.59
20190520:0030,110.0,,21.06,4.55
20190520:0130,259.77,,21.05,4.55
20190520:0230,350.85,,21.51,5.17
20190520:0330,562.65,,21.89,4.76
20190520:0430,694.64,,22.86,4.0
20190520:0530,679.04,,23.75,3.24
20190520:0630,565.28,,24.18,2.83
20190520:0730,411.69,,24.36,2.28
20190520:0830,223.34,,24.12,1.93
20190520:0930,50.67,,23.5,1.31
20190520:1030,4.6,,21.93,0.48
20190520:1130,0.0,,20.98,0.55
20190520:1230,0.0,,18.22,1.24
20190520:1330,0.0,,17.04,2.07
20190520:1430,0.0,,17.15,2.41
20190520:1530,0.0,,17.14,2.34
20190520:1630,0.0,,17.04,2.14
20190520:1730,0.0,,16.88,2.0
20190520:1830,0.0,,16.55,1.86
20190520:1930,0.0,,15.51,1.86
20190520:2030,0.0,,14.54,1.93
20190520:2130,10.83,,13.79,2.07
20190520:2230,85.41,,14.06,1.86
20190520:2330,278.95,,17.4,1.86
20190521:0030,448.69,,19.44,2.0
20190521:0130,604.72,,21.06,2.07
20190521:0230,693.84,,22.44,1.86
20190521:0330,736.64,,23.49,1.52
20190521:0430,735.02,,24.25,1.45
20190521:0530,677.66,,24.77,1.59
20190521:0630,563.15,,25.03,1.79
20190521:0730,413.84,,25.19,1.72
20190521:0830,223.48,,25.0,1.79
20190521:0930,50.82,,24.48,1.38
20190521:1030,4.44,,22.9,1.1
20190521:1130,0.0,,21.13,1.79
20190521:1230,0.0,,19.39,2.0
20190521:1330,0.0,,19.27,2.21
20190521:1430,0.0,,19.23,2.34
20190521:1530,0.0,,19.03,2.34
20190521:1630,0.0,,18.86,2.07
20190521:1730,0.0,,18.73,1.86
20190521:1830,0.0,,18.61,1.93
20190521:1930,0.0,,18.05,1.72
20190521:2030,0.0,,17.4,1.66
20190521:2130,11.0,,16.47,1.72
20190521:2230,85.03,,16.51,1.31
20190521:2330,278.09,,20.01,0.83
20190522:0030,456.37,,22.38,0.9
20190522:0130,588.47,,24.18,1.03
20190522:0230,666.31,,25.54,0.9
20190522:0330,701.8,,26.56,1.03
20190522:0430,700.86,,27.25,1.52
20190522:0530,648.95,,27.67,1.72
20190522:0630,547.53,,27.89,1.52
20190522:0730,398.38,,28.19,1.17
20190522:0830,215.6,,28.0,0.62
20190522:0930,49.8,,27.51,0.55
20190522:1030,4.66,,25.78,1.52
20190522:1130,0.0,,23.66,2.62
20190522:1230,0.0,,22.04,2.97
20190522:1330,0.0,,21.16,2.9
20190522:1430,0.0,,20.61,2.69
20190522:1530,0.0,,20.21,2.48
20190522:1630,0.0,,19.81,2.28
20190522:1730,0.0,,19.35,2.14
20190522:1830,0.0,,18.84,2.07
20190522:1930,0.0,,18.32,1.93
20190522:2030,0.0,,17.44,1.66
20190522:2130,10.87,,16.64,1.72
20190522:2230,82.83,,17.0,1.59
20190522:2330,269.28,,20.75,1.38
20190523:0030,446.09,,23.17,1.31
20190523:0130,577.56,,25.4,1.17
20190523:0230,656.95,,27.23,0.9
20190523:0330,688.43,,28.49,0.62
20190523:0430,674.81,,29.33,0.28
20190523:0530,632.91,,29.91,0.83
20190523:0630,545.44,,30.17,1.45
20190523:0730,401.36,,30.45,1.66
20190523:0830,219.29,,29.97,1.86
20190523:0930,50.07,,28.92,2.0
20190523:1030,4.85,,27.0,2.48
20190523:1130,0.0,,24.71,3.1
20190523:1230,0.0,,23.37,3.24
20190523:1330,0.0,,22.67,3.24
20190523:1430,0.0,,22.15,3.17
20190523:1530,0.0,,21.65,3.17
20190523:1630,0.0,,21.16,3.1
20190523:1730,0.0,,20.62,3.03
20190523:1830,0.0,,20.07,2.9
20190523:1930,0.0,,20.12,2.76
20190523:2030,0.0,,19.55,2.62
20190523:2130,11.09,,18.96,2.48
20190523:2230,83.71,,18.96,2.21
20190523:2330,276.72,,21.07,2.07
20190524:0030,459.86,,23.49,2.41
20190524:0130,595.42,,25.35,2.69
20190524:0230,696.65,,26.83,3.1
20190524:0330,741.25,,27.99,3.45
20190524:0430,730.75,,28.77,3.52
20190524:0530,660.36,,29.24,3.59
20190524:0630,555.25,,29.42,3.59
20190524:0730,396.7,,29.42,3.79
20190524:0830,214.44,,28.57,3.79
20190524:0930,68.1,,27.21,3.72
20190524:1030,6.77,,25.55,4.14
20190524:1130,0.0,,24.25,4.69
20190524:1230,0.0,,23.69,5.24
20190524:1330,0.0,,23.24,5.31
20190524:1430,0.0,,22.59,5.03
20190524:1530,0.0,,22.01,4.83
20190524:1630,0.0,,21.7,4.69
20190524:1730,0.0,,21.5,4.55
20190524:1830,0.0,,21.35,4.34
20190524:1930,0.0,,21.55,4.48
20190524:2030,0.0,,21.46,4.21
20190524:2130,15.91,,21.3,3.86
20190524:2230,85.44,,21.55,3.86
20190524:2330,241.74,,22.59,3.79
20190525:0030,418.15,,23.87,4.69
20190525:0130,507.36,,25.21,4.97
20190525:0230,521.42,,26.36,4.9
20190525:0330,415.06,,27.58,5.31
20190525:0430,333.82,,28.25,4.69
20190525:0530,255.22,,28.43,3.72
20190525:0630,178.5,,27.73,3.1
20190525:0730,77.7,,27.2,2.07
20190525:0830,46.32,,26.1,2.07
20190525:0930,11.68,,24.93,3.17
20190525:1030,0.0,,23.64,4.28
20190525:1130,0.0,,22.9,4.97
20190525:1230,0.0,,22.48,4.9
20190525:1330,0.0,,22.17,4.55
20190525:1430,0.0,,21.99,4.34
20190525:1530,0.0,,22.2,4.34
20190525:1630,0.0,,22.35,4.41
20190525:1730,0.0,,22.4,4.41
20190525:1830,0.0,,22.38,4.34
20190525:1930,0.0,,21.79,4.76
20190525:2030,0.0,,21.83,4.83
20190525:2130,0.0,,21.84,4.97
20190525:2230,5.69,,21.83,4.97
20190525:2330,14.58,,21.84,5.24
20190526:0030,41.19,,22.04,5.66
20190526:0130,104.72,,22.35,5.79
20190526:0230,182.07,,22.94,5.86
20190526:0330,285.67,,23.76,5.31
20190526:0430,295.88,,24.99,5.72
20190526:0530,94.93,,25.36,5.52
20190526:0630,62.28,,24.73,5.38
20190526:0730,52.85,,24.01,3.79
20190526:0830,47.43,,24.02,3.79
20190526:0930,12.22,,23.98,3.79
20190526:1030,0.21,,23.73,3.93
20190526:1130,0.0,,23.41,3.93
20190526:1230,0.0,,23.19,4.0
20190526:1330,0.0,,22.99,3.86
20190526:1430,0.0,,22.92,3.59
20190526:1530,0.0,,22.77,3.24
20190526:1630,0.0,,22.73,3.1
20190526:1730,0.0,,22.6,2.69
20190526:1830,0.0,,22.37,2.28
20190526:1930,0.0,,22.55,2.9
20190526:2030,0.0,,22.55,2.76
20190526:2130,5.68,,22.5,2.41
20190526:2230,24.89,,22.59,2.14
20190526:2330,63.83,,22.95,1.93
20190527:0030,125.05,,23.51,1.72
20190527:0130,265.41,,24.34,1.93
20190527:0230,344.6,,25.6,2.48
20190527:0330,568.15,,26.55,2.62
20190527:0430,467.24,,27.9,2.83
20190527:0530,404.51,,28.25,2.76
20190527:0630,401.0,,28.43,3.1
20190527:0730,233.65,,27.12,5.31
20190527:0830,91.3,,24.79,6.62
20190527:0930,39.68,,22.52,6.97
20190527:1030,2.19,,20.91,6.21
20190527:1130,0.0,,20.16,5.38
20190527:1230,0.0,,19.73,4.69
20190527:1330,0.0,,19.45,4.14
20190527:1430,0.0,,19.34,3.79
20190527:1530,0.0,,19.21,3.79
20190527:1630,0.0,,19.04,3.79
20190527:1730,0.0,,18.82,3.59
20190527:1830,0.0,,18.59,3.59
20190527:1930,0.0,,17.93,3.45
20190527:2030,0.0,,17.34,3.45
20190527:2130,11.05,,16.84,3.45
20190527:2230,82.47,,16.78,3.31
20190527:2330,234.89,,17.61,3.17
20190528:0030,447.83,,18.72,3.17
20190528:0130,593.06,,20.19,3.38
20190528:0230,686.35,,21.42,3.45
20190528:0330,729.28,,22.46,3.45
20190528:0430,716.58,,23.24,3.31
20190528:0530,657.35,,23.75,3.1
20190528:0630,564.2,,24.02,2.97
20190528:0730,410.78,,24.34,3.03
20190528:0830,222.39,,23.97,3.24
20190528:0930,52.26,,23.27,2.97
20190528:1030,5.45,,22.07,2.69
20190528:1130,0.0,,20.64,2.69
20190528:1230,0.0,,19.58,2.69
20190528:1330,0.0,,18.82,2.55
20190528:1430,0.0,,18.17,2.34
20190528:1530,0.0,,17.5,2.07
20190528:1630,0.0,,16.6,1.72
20190528:1730,0.0,,15.94,1.31
20190528:1830,0.0,,16.42,0.97
20190528:1930,0.0,,17.29,0.55
20190528:2030,0.0,,17.07,0.34
20190528:2130,11.85,,16.97,0.21
20190528:2230,76.08,,16.84,0.41
20190528:2330,128.49,,18.56,0.34
20190529:0030,88.49,,19.41,0.28
20190529:0130,242.68,,19.69,0.41
20190529:0230,485.11,,20.91,0.28
20190529:0330,683.32,,22.5,0.69
20190529:0430,673.81,,23.89,1.52
20190529:0530,599.37,,24.5,2.21
20190529:0630,496.19,,24.65,2.9
20190529:0730,405.72,,24.86,2.97
20190529:0830,227.63,,24.48,3.1
20190529:0930,52.21,,23.65,2.55
20190529:1030,5.95,,22.27,2.48
20190529:1130,0.0,,20.67,2.69
20190529:1230,0.0,,19.64,2.76
20190529:1330,0.0,,19.02,2.76
20190529:1430,0.0,,18.56,2.69
20190529:1530,0.0,,18.27,2.69
20190529:1630,0.0,,18.09,2.62
20190529:1730,0.0,,18.0,2.62
20190529:1830,0.0,,18.09,2.69
20190529:1930,0.0,,18.38,2.48
20190529:2030,0.0,,18.34,2.55
20190529:2130,3.71,,18.33,2.83
20190529:2230,53.78,,18.48,2.55
20190529:2330,173.82,,19.11,2.9
20190530:0030,318.83,,20.61,3.03
20190530:0130,359.3,,22.12,3.52
20190530:0230,420.16,,22.85,3.38
20190530:0330,449.49,,23.59,3.38
20190530:0430,398.98,,24.15,2.55
20190530:0530,243.73,,24.25,1.38
20190530:0630,117.37,,23.97,0.34
20190530:0730,214.82,,24.14,0.9
20190530:0830,87.14,,23.85,2.0
20190530:0930,40.13,,22.64,2.28
20190530:1030,0.9,,21.93,1.79
20190530:1130,0.0,,21.29,1.86
20190530:1230,0.0,,20.81,1.86
20190530:1330,0.0,,20.24,2.07
20190530:1430,0.0,,20.04,1.72
20190530:1530,0.0,,19.72,1.86
20190530:1630,0.0,,19.34,1.86
20190530:1730,0.0,,18.96,1.86
20190530:1830,0.0,,18.65,2.07
20190530:1930,0.0,,18.02,1.66
20190530:2030,0.0,,17.84,1.93
20190530:2130,3.11,,17.73,1.93
20190530:2230,36.51,,17.79,1.86
20190530:2330,116.45,,18.28,2.0
